Dataset,ID,Start,transition_entropy,stationary_entropy,VR_exp,event_agg
big,92,720,0.9168713752271288,1.892388826796047,0.0,1.0
big,92,730,0.4418938265754589,1.7865235048127823,0.0,1.0
big,92,790,0.1900446680649037,2.030601353187872,0.0,0.0
big,92,800,0.6752416013827067,2.1432265252131364,0.0,0.0
big,92,810,0.6752416013827067,2.1432265252131364,0.0,0.0
big,94,50,0.8663034235815644,1.4075500367763714,1.0,1.0
big,94,60,0.9182285186407342,1.3403217014054254,1.0,1.0
big,94,70,1.0263279895929005,1.49220163624855,1.0,1.0
big,94,80,1.1837748691140566,1.4163089745596786,1.0,1.0
big,94,90,1.3165487468871058,1.6085433972284435,1.0,1.0
big,94,100,1.2006107431078854,1.5807428845760203,1.0,1.0
big,94,110,1.1859029476910037,1.6334511566004537,1.0,1.0
big,94,120,1.1174361421057188,1.400850257467369,1.0,1.0
big,94,130,0.8831355109921666,1.413692590730648,1.0,0.0
big,94,140,0.6550939723599363,1.037604088978621,1.0,0.0
big,94,150,0.6981810023028721,1.4249533548066708,1.0,0.0
big,94,160,1.0101306910810126,1.356763756688555,1.0,0.0
big,94,170,0.90391428815792,1.838254194929065,1.0,0.0
big,94,180,0.9549353405555846,1.3493888272282053,1.0,0.0
big,94,190,0.6190914622797397,1.6330000213208296,1.0,1.0
big,94,200,0.7514664130313751,1.5811723202608627,1.0,1.0
big,94,210,0.4832913384095216,1.341628269953127,1.0,1.0
big,94,220,0.8140605407240029,1.375022285594785,1.0,0.0
big,94,230,0.8108943525979275,1.3343815710656703,1.0,0.0
big,94,240,1.0071217967237402,1.6565895286677503,1.0,0.0
big,94,250,0.7739255204952705,1.492058580491075,1.0,0.0
big,94,260,0.6616608486250204,1.388060234980621,1.0,1.0
big,94,280,0.8651532921782397,1.2026517126383698,1.0,1.0
big,94,300,0.9282544762792956,1.361940266809156,1.0,0.0
big,94,310,0.7531211402991882,1.6240189608387463,1.0,0.0
big,94,320,0.7797383696994657,1.5517902120271307,1.0,0.0
big,94,330,0.8235151509750799,1.2963149734219006,1.0,0.0
big,94,340,0.918660450059659,1.5102349809687496,1.0,0.0
big,94,350,1.0460869208830974,1.5995702107548504,1.0,1.0
big,94,360,0.9487914539535672,1.956033918083607,1.0,1.0
big,94,370,0.762662148636128,1.576333498002053,1.0,0.0
big,94,380,0.9262176155304253,1.6432689498840494,1.0,1.0
big,94,390,1.0146769741697452,1.5645181225741267,1.0,1.0
big,94,400,1.2734898089258335,1.3978598405663143,1.0,0.0
big,94,410,1.2630947202242837,1.4922577416702738,1.0,1.0
big,94,420,1.1585366552345904,1.166445343588841,1.0,1.0
big,94,440,0.9831421341604248,1.511614888716699,1.0,0.0
big,94,450,1.0961033321215985,1.2924576168140118,1.0,0.0
big,94,460,1.000062350755916,1.2118683447959897,1.0,0.0
big,94,470,0.6380585285012768,1.0792421381659645,1.0,0.0
big,94,480,0.6650998075287671,1.433989833194947,1.0,0.0
big,94,490,0.331960351300442,0.7991280073462739,1.0,0.0
big,94,500,0.3876190653486631,0.5517493862861003,1.0,0.0
big,94,510,0.3450834428807551,0.5794300946234616,1.0,0.0
big,94,520,0.930940392355575,0.9538066728268404,1.0,0.0
big,94,530,1.0170789714371118,1.4066281906856013,1.0,0.0
big,94,540,1.090372331421278,1.5522280368211283,1.0,0.0
big,94,550,0.9008234656373892,1.5601323019867066,1.0,1.0
big,94,560,1.0760100633808802,1.835850258267548,1.0,1.0
big,94,570,0.8976708316798208,1.7502223142193407,1.0,1.0
big,94,580,1.007265233084742,1.5573321559044777,1.0,1.0
big,94,590,0.9417544297633352,1.0046510696550237,1.0,0.0
big,94,600,0.9769117246839932,1.0709815318895215,1.0,0.0
big,94,610,1.0280482435089526,1.2831811370881927,1.0,0.0
big,94,620,0.7965809947402942,1.1028574563488818,1.0,0.0
big,94,630,0.7268812429323863,0.8358804989273867,1.0,0.0
big,94,640,0.6476084082486335,0.6930356890486273,1.0,0.0
big,94,650,0.7950959040027048,0.92157072023076,1.0,0.0
big,94,660,0.8772570582510679,1.4374087130396087,1.0,0.0
big,94,670,0.9464097062949264,1.4421976886776406,1.0,0.0
big,94,680,0.8456163913252408,1.4612058662362388,1.0,0.0
big,94,690,0.7861375210987155,1.3008932694394235,1.0,0.0
big,94,700,0.8776211857996444,1.4059713994673873,1.0,0.0
big,94,710,0.8981171230520064,1.1017141585764518,1.0,1.0
big,94,720,0.9661830867020104,1.0413795273828832,1.0,1.0
big,94,730,0.9585475277554378,1.001071567460075,1.0,1.0
big,94,740,0.7348783025128824,1.2810415381672944,1.0,0.0
big,94,750,0.812909392029252,1.2286954869224245,1.0,0.0
big,94,760,1.062592012612484,1.5092090555815734,1.0,0.0
big,94,770,1.1162116391433354,1.899142222549917,1.0,0.0
big,94,780,1.05737125879349,2.151771783207894,1.0,0.0
big,94,790,0.8533507650136405,1.7269063065698589,1.0,0.0
big,94,800,0.4981661125251905,1.1377935545425024,1.0,0.0
big,94,810,0.5727789128171847,1.6443378796896515,1.0,0.0
big,95,50,1.124113369835373,1.7538599989621864,1.0,1.0
big,95,60,0.6122017823991357,1.4974119248748976,1.0,1.0
big,95,70,0.4561628317688541,1.5260244936694822,1.0,1.0
big,95,80,0.4209976023247794,1.3563453200622952,1.0,1.0
big,95,90,0.2515285836820332,1.978688342677226,1.0,1.0
big,95,100,0.7763897685472754,1.5487875299032845,1.0,1.0
big,95,110,0.6370280566223545,1.3244331910665934,1.0,1.0
big,95,120,0.8190134806670106,1.1077373451981951,1.0,1.0
big,95,130,0.7616052132796183,1.182314305288721,1.0,0.0
big,95,140,0.664182865396649,1.3087403752929154,1.0,0.0
big,95,150,0.509347329572257,1.2274329617652269,1.0,0.0
big,95,160,0.3547452081744109,1.5898432157116804,1.0,0.0
big,95,170,0.4340200357841755,1.6667230322216444,1.0,0.0
big,95,180,0.6465170930729338,1.823977270730516,1.0,0.0
big,95,190,0.611806910133494,1.7041432008284827,1.0,1.0
big,95,200,0.7657734195398409,1.7540023804202678,1.0,1.0
big,95,210,0.5414963610097451,1.5484263740418145,1.0,1.0
big,95,220,0.7137316167166492,1.119104656732732,1.0,0.0
big,95,230,0.538358215603086,0.7551937866384202,1.0,0.0
big,95,240,0.6893194922978162,1.1053621685311643,1.0,0.0
big,95,250,0.5210196686770523,1.2426552623656657,1.0,0.0
big,95,260,0.7136411286527371,1.3938842434080203,1.0,1.0
big,95,280,0.8002720517512236,1.403133904946913,1.0,1.0
big,95,300,0.7871652880106136,1.1081317444382004,1.0,0.0
big,95,310,0.7241853503909235,0.8459313959023478,1.0,0.0
big,95,320,0.6154883846565858,0.787158720106209,1.0,0.0
big,95,330,1.0350064871316047,1.5743340470082583,1.0,0.0
big,95,340,0.9664492786539152,1.6303246194333605,1.0,0.0
big,95,350,0.9089056458678232,1.4351497073078598,1.0,1.0
big,95,360,0.6044132262525665,1.2537887375600354,1.0,1.0
big,95,370,0.713572841539892,1.6824387231717022,1.0,0.0
big,95,380,0.6238513498326282,1.6250051901430622,1.0,1.0
big,95,390,0.489753503745802,1.7870691478903484,1.0,1.0
big,95,400,0.3235766511118601,1.1279707633150726,1.0,0.0
big,95,410,0.1648089675890952,1.5568379248268496,1.0,1.0
big,95,420,0.1934870204992655,1.2975313329375668,1.0,1.0
big,95,440,0.9072463597086444,1.480162973933121,1.0,0.0
big,95,450,0.8721594641206856,1.407069047488384,1.0,0.0
big,95,460,0.7968400303158398,1.124698151684828,1.0,0.0
big,95,470,0.6207243364605699,1.1990234584366748,1.0,0.0
big,95,480,0.7442152049348663,1.2409570080602608,1.0,0.0
big,95,490,0.674326523031634,1.187182873174741,1.0,0.0
big,95,500,0.1935783065866408,0.8156606596717086,1.0,0.0
big,95,510,0.5577094413808945,1.1083885276733163,1.0,0.0
big,95,520,0.6061328570379843,1.2270581464457615,1.0,0.0
big,95,530,0.8132038789494433,1.325544621719832,1.0,0.0
big,95,540,0.8437736920144485,1.8682741273060792,1.0,0.0
big,95,550,0.9770213836660104,1.916426938063428,1.0,1.0
big,95,560,1.0344243016636916,2.114590302471608,1.0,1.0
big,95,570,0.9807332413292787,1.7319085489278851,1.0,1.0
big,95,580,0.9434386181091416,1.504430969451369,1.0,1.0
big,95,590,0.2119983050209775,0.8845898045788942,1.0,0.0
big,95,600,0.2310490601866686,0.8925202356711934,1.0,0.0
big,95,610,0.4242223942441065,1.2997707797901077,1.0,0.0
big,95,620,0.7770507341419272,1.2260345022614505,1.0,0.0
big,95,630,0.747558425103511,1.2287019352134985,1.0,0.0
big,95,640,0.2377371755785113,1.3489191150391222,1.0,0.0
big,95,650,0.2282720007103626,1.231008792324357,1.0,0.0
big,95,660,0.3098227283823471,1.4031533071989584,1.0,0.0
big,95,670,0.4510532243561486,0.9372665681899172,1.0,0.0
big,95,680,0.5791719163398343,1.0522278823043212,1.0,0.0
big,95,690,0.7299854030828974,1.372634038911815,1.0,0.0
big,95,700,0.957002864715349,1.5233212182687486,1.0,0.0
big,95,710,0.8705550946952303,2.1747034467576345,1.0,1.0
big,95,720,0.9031074069705656,1.9574796234303584,1.0,1.0
big,95,730,0.7672208524655091,1.8860369131131776,1.0,1.0
big,95,740,0.4212305447617769,1.2203688911537225,1.0,0.0
big,95,750,0.6455018292779152,1.2881570865274914,1.0,0.0
big,95,760,0.7046758982645582,1.245569199715392,1.0,0.0
big,95,770,0.6193795578773693,1.3586953453946784,1.0,0.0
big,95,780,0.8423638027629174,1.47602212249918,1.0,0.0
big,95,790,0.880689875090031,1.5067147940139347,1.0,0.0
big,95,800,0.7312581533958338,1.5180443010527902,1.0,0.0
big,95,810,0.6352139239266392,2.003235443710929,1.0,0.0
big,97,50,0.8695244253875867,1.3364811255108169,0.0,1.0
big,97,60,0.8387560784456156,1.271421283850246,0.0,1.0
big,97,70,0.8187817881516439,1.716841848417083,0.0,1.0
big,97,80,0.8845534942816368,1.7200571170741936,0.0,1.0
big,97,90,1.0982342450641005,1.859599027299378,0.0,1.0
big,97,100,1.0196796019426069,1.6866145718730643,0.0,1.0
big,97,110,0.9543566345740104,1.7141580283638067,0.0,1.0
big,97,120,0.6967259104133947,1.327199966470077,0.0,1.0
big,97,130,0.7445571584205544,1.1750500799353292,0.0,0.0
big,97,140,0.8745280475508243,1.5009235926619406,0.0,0.0
big,97,150,0.9108204429273336,1.724150944691471,0.0,0.0
big,97,160,0.9810128128043162,1.8231454114949133,0.0,0.0
big,97,170,0.7922972760775702,1.647335087496355,0.0,0.0
big,97,180,0.9317209887026946,1.3358931970684904,0.0,0.0
big,97,190,0.8618316664867245,1.3870394122745198,0.0,1.0
big,97,200,0.9479202244375368,1.2593322779949632,0.0,1.0
big,97,210,0.684528316538782,1.1695064471216914,0.0,1.0
big,97,220,0.5645279041722833,1.2371011425935636,0.0,0.0
big,97,230,0.7675333050487996,1.5176862864564336,0.0,0.0
big,97,240,0.9520155386626572,2.0740940247978377,0.0,0.0
big,97,250,0.9737412982997972,2.107076870322352,0.0,0.0
big,97,260,1.142089416084171,1.971961623578506,0.0,1.0
big,97,280,1.2049117726695635,0.9893585338342216,0.0,1.0
big,97,300,0.6449204040352213,1.5238333047977686,0.0,0.0
big,97,310,0.7037077836511624,1.1397185655588475,0.0,0.0
big,97,320,0.642652681828574,1.0375687268613456,0.0,0.0
big,97,330,0.7080567897894807,1.089252709432415,0.0,0.0
big,97,340,0.8201631553895475,1.306551690038,0.0,0.0
big,97,350,0.93110875503833,1.281446782315127,0.0,1.0
big,97,360,0.9603845379058136,1.3756246447529288,0.0,1.0
big,97,370,0.7496436044598888,1.2090802851789362,0.0,0.0
big,97,380,0.609025939094533,1.3539558097027244,0.0,1.0
big,97,390,0.4519246649725092,1.5566799470612889,0.0,1.0
big,97,400,0.4966724428197951,1.434186785829889,0.0,0.0
big,97,410,0.648119755261861,1.4578994895160868,0.0,1.0
big,97,420,0.8557811906160413,1.4388829442156543,0.0,1.0
big,97,440,0.9381874206365794,1.1099359223812395,0.0,0.0
big,97,450,0.9347436558266712,1.15187059766978,0.0,0.0
big,97,460,1.0235602539754864,1.025885012263419,0.0,0.0
big,97,470,0.6456336057846059,0.7758406181744988,0.0,0.0
big,97,480,0.6542286129732611,0.8200344287045085,0.0,0.0
big,97,490,0.6009285406437757,0.8585402589157205,0.0,0.0
big,97,500,0.5761549118538769,0.9082885849090444,0.0,0.0
big,97,510,0.6231738745250754,0.7587729441497063,0.0,0.0
big,97,520,0.578186235548878,0.6841650339825757,0.0,0.0
big,97,530,0.6529942127729248,0.6271892637382599,0.0,0.0
big,97,540,0.9811618720168588,0.9804554372573056,0.0,0.0
big,97,550,0.9889579366467316,1.4300630635539289,0.0,1.0
big,97,560,0.9473820836080192,1.7204448192185082,0.0,1.0
big,97,570,0.8303330669546771,1.8005229850598152,0.0,1.0
big,97,580,0.5454820635753463,1.5497077918305504,0.0,1.0
big,97,590,0.1579583553819553,1.0186279714297983,0.0,0.0
big,97,600,0.5496981579543836,1.5985434876831897,0.0,0.0
big,97,610,0.7083136585832734,1.495130611531991,0.0,0.0
big,97,620,0.7047835068528313,1.5201026708621677,0.0,0.0
big,97,630,0.6369986100716329,1.0652561356986403,0.0,0.0
big,97,660,0.5623351446188083,0.522396806522076,0.0,0.0
big,97,670,0.8362192957534726,0.8574652088810686,0.0,0.0
big,97,680,0.6999554533103561,1.210887407079936,0.0,0.0
big,97,690,0.5798748746916574,1.436606429036533,0.0,0.0
big,97,700,0.9924458848418048,1.7817043085029305,0.0,0.0
big,97,710,1.0481778743519965,1.7675792639659869,0.0,1.0
big,97,720,1.016844072642814,1.840866691847564,0.0,1.0
big,97,730,0.766106385456328,1.2060434677727652,0.0,1.0
big,97,740,0.5308687895778064,0.6207142510634458,0.0,0.0
big,97,750,0.4852547834000315,0.5735877296491766,0.0,0.0
big,97,760,0.8775965339730639,0.5677891495375025,0.0,0.0
big,97,770,0.8670657492707612,0.973765357061098,0.0,0.0
big,97,780,0.8677888932387916,1.482383834778631,0.0,0.0
big,97,790,0.8331700454142686,1.487055831429593,0.0,0.0
big,97,800,0.760092351427133,1.5406122115686107,0.0,0.0
big,97,810,0.6363450107772795,1.3765992035901942,0.0,0.0
big,98,50,0.8500029998301737,1.51448276011115,1.0,1.0
big,98,60,0.9735689929001564,1.2079459828124346,1.0,1.0
big,98,70,1.1855817934154531,1.4425568380086424,1.0,1.0
big,98,80,1.170665013017619,1.5391174263438137,1.0,1.0
big,98,90,1.3367158285421483,1.628137006775087,1.0,1.0
big,98,100,1.320861744919256,1.670131753007306,1.0,1.0
big,98,110,1.2856461293751895,1.7968734457945978,1.0,1.0
big,98,120,1.225477134147781,1.973929837515377,1.0,1.0
big,98,130,0.9399776687938588,1.7465609842907,1.0,0.0
big,98,140,0.7996561651822642,1.0636625927119143,1.0,0.0
big,98,160,0.5651867185115486,1.140089209283002,1.0,0.0
big,98,170,0.5242567566341542,1.0644312020952549,1.0,0.0
big,98,180,0.4916240959182243,1.078582628027096,1.0,0.0
big,98,190,0.4482665795067759,0.7788622349772034,1.0,1.0
big,98,200,0.4930074937756006,0.7900873049145034,1.0,1.0
big,98,210,0.6119373731851458,0.6013550340069247,1.0,1.0
big,98,300,0.6691687260510025,1.5221846803383488,1.0,0.0
big,98,310,0.7958352059237329,1.4772001903004248,1.0,0.0
big,98,320,0.6818043405437971,1.3957548458496378,1.0,0.0
big,98,330,0.536984136185148,0.9062536789917688,1.0,0.0
big,98,340,0.4046154209688568,0.8640085232142427,1.0,0.0
big,98,350,0.5467160147070173,0.8270139868175075,1.0,1.0
big,98,390,0.0545402103654031,0.856054332930415,1.0,1.0
big,98,400,0.482145809520964,0.8734981932327583,1.0,0.0
big,98,410,0.7655214285601979,1.0496068558815883,1.0,1.0
big,98,420,0.8238574851897867,1.140865782823562,1.0,1.0
big,98,480,0.2614073900825283,0.9777502806781408,1.0,0.0
big,98,490,0.562611243156066,1.0109200899099808,1.0,0.0
big,98,500,0.6579730038736569,0.9228951559511878,1.0,0.0
big,98,510,0.6777217878703233,0.8771709814334168,1.0,0.0
big,98,520,0.4737771440829261,0.9068913499920072,1.0,0.0
big,98,530,0.410744315824929,0.9668056402085836,1.0,0.0
big,98,540,0.7728191523237105,1.3275946833281385,1.0,0.0
big,98,550,1.0092062316436583,1.7319527134855852,1.0,1.0
big,98,560,0.9935011785985288,1.652190015926433,1.0,1.0
big,98,570,0.9271122595508312,1.5452401986225877,1.0,1.0
big,98,580,0.8055287027331764,1.0610405651141297,1.0,1.0
big,98,590,0.7569695682399968,1.1860597803248618,1.0,0.0
big,98,600,0.67235509616111,1.0938451317381088,1.0,0.0
big,98,610,0.6449023240529789,0.9727147874956332,1.0,0.0
big,98,620,0.3113872571850582,0.9994970514526192,1.0,0.0
big,98,630,0.2382682438947793,0.955305606255886,1.0,0.0
big,98,660,0.6730116670092565,0.92726947902119,1.0,0.0
big,98,670,0.6843561427216589,0.9089503945927944,1.0,0.0
big,98,680,0.6011989815145804,0.5557616998717697,1.0,0.0
big,98,710,0.8041554809992861,0.9306416316166668,1.0,1.0
big,98,720,0.3660670096314994,1.0280737381377651,1.0,1.0
big,98,730,0.3938308769838588,1.033024354695533,1.0,1.0
big,98,740,0.296541047856718,1.0088951315913932,1.0,0.0
big,98,780,0.5251982957135306,0.8871122085481962,1.0,0.0
big,98,790,0.7845535664354948,0.9164504682850272,1.0,0.0
big,98,800,0.4347880077315056,0.6621347569007552,1.0,0.0
big,98,810,0.5119541521433236,0.9504195841461788,1.0,0.0
big,99,50,0.5216113680752018,0.920791459871514,1.0,1.0
big,99,60,0.6693006160411579,1.2089556770390226,1.0,1.0
big,99,70,0.816138278374207,1.604524184082339,1.0,1.0
big,99,80,0.6295536433773561,1.460946046512856,1.0,1.0
big,99,90,0.4838126802294166,1.212095936897352,1.0,1.0
big,99,100,0.1821674148703253,1.039549010460414,1.0,1.0
big,99,110,0.3444409393778724,1.2063611026829644,1.0,1.0
big,99,120,0.7939992574531396,1.1830197453735312,1.0,1.0
big,99,130,0.9133631711355248,1.3425511730171371,1.0,0.0
big,99,140,0.6738706530027866,1.2426356864991528,1.0,0.0
big,99,150,0.3743074018866002,1.50852883124918,1.0,0.0
big,99,160,0.3380753524443014,1.3469248036922816,1.0,0.0
big,99,170,0.7093806477696541,0.8287409461499378,1.0,0.0
big,99,180,0.5884947868103668,1.4250743768236522,1.0,0.0
big,99,190,0.6681170929049826,1.5406590045442226,1.0,1.0
big,99,200,0.4089927520908133,1.5923877379229814,1.0,1.0
big,99,210,0.7378496817146867,1.6755880615480088,1.0,1.0
big,99,220,0.5537701526613613,1.6566185450055275,1.0,0.0
big,99,230,0.5559821082425063,1.675697522316702,1.0,0.0
big,99,240,0.0680135885361776,1.492337600033169,1.0,0.0
big,99,250,0.3458293902958441,1.1744716760658789,1.0,0.0
big,99,260,0.4007773685469749,1.4327484782447055,1.0,1.0
big,99,280,0.343287111191664,1.5690027830083173,1.0,1.0
big,99,300,0.437752059964289,1.2220449229064798,1.0,0.0
big,99,310,0.5920402063573249,0.8101352646532219,1.0,0.0
big,99,320,0.2526004014709845,1.0104757755009013,1.0,0.0
big,99,330,0.6191898849280815,1.010070224631788,1.0,0.0
big,99,340,0.7206968967707638,1.2110259412699085,1.0,0.0
big,99,350,0.643805833681653,1.0788786644595527,1.0,1.0
big,99,360,0.404789893044688,0.910995189403518,1.0,1.0
big,99,370,0.601045175964278,0.9008745825881834,1.0,0.0
big,99,380,0.6643500396927416,1.3858895366252248,1.0,1.0
big,99,390,0.3472766934966121,1.487061652556835,1.0,1.0
big,99,550,0.4168763470800883,1.5094517288155145,1.0,1.0
big,99,560,0.5827206772988367,1.5143122363420818,1.0,1.0
big,99,570,0.5827206772988367,1.5143122363420818,1.0,1.0
big,99,700,0.1270143115673721,0.9603463436607068,1.0,0.0
big,99,710,0.1877234026097225,1.2266963772303996,1.0,1.0
big,99,720,0.1877234026097225,1.2266963772303996,1.0,1.0
big,100,50,0.8584539641793265,1.651884848328422,0.0,1.0
big,100,60,0.8253905619854507,1.7646261906661282,0.0,1.0
big,100,70,0.9630424235099868,1.884079005462953,0.0,1.0
big,100,80,0.5600795226731964,1.424679126315627,0.0,1.0
big,100,90,0.9423349696909282,1.503838409240134,0.0,1.0
big,100,100,0.7914292434751655,1.4331723297500067,0.0,1.0
big,100,110,0.8735084304060485,1.6609647309531843,0.0,1.0
big,100,120,1.06485544315994,1.565079220184444,0.0,1.0
big,100,130,1.2346649638271476,0.9016691282174036,0.0,0.0
big,100,140,1.1454681361919152,0.911214029924592,0.0,0.0
big,100,150,0.75907236835802,0.7530503846454444,0.0,0.0
big,100,160,0.7915337392347233,0.7188755050377357,0.0,0.0
big,100,170,0.9913920287058928,0.6952193678338761,0.0,0.0
big,100,180,1.1723255528415282,0.974915050179618,0.0,0.0
big,100,190,0.7254628685918578,1.27608333913283,0.0,1.0
big,100,200,0.936978559238854,1.3674576521877502,0.0,1.0
big,100,210,0.7691531553715352,0.8714156617608443,0.0,1.0
big,100,220,0.8659242582347999,0.8939024992762866,0.0,0.0
big,100,230,0.6090001268576151,0.964051781174852,0.0,0.0
big,100,240,0.5721383165428093,1.3011876216020093,0.0,0.0
big,100,250,0.3497841238160257,1.447427318044855,0.0,0.0
big,100,260,0.4257061118450512,1.4479408830941751,0.0,1.0
big,100,280,0.6614610161765407,1.233868770819541,0.0,1.0
big,100,300,0.8518206377663452,1.948734076508309,0.0,0.0
big,100,310,0.8371847498597192,1.921411729284619,0.0,0.0
big,100,320,0.7697833246930756,1.7765642252864209,0.0,0.0
big,100,330,0.7209425397161455,1.2305697685447308,0.0,0.0
big,100,340,0.7584399717005921,1.7030705094381955,0.0,0.0
big,100,350,0.8314388752028616,1.8959365718025727,0.0,1.0
big,100,360,0.8745329368034565,1.8187483238841324,0.0,1.0
big,100,370,0.7569525937994088,1.4548278489931596,0.0,0.0
big,100,380,0.7494405400721149,1.3420544400294023,0.0,1.0
big,100,390,0.4891414399412864,1.7490163702512322,0.0,1.0
big,100,400,0.60801568964243,1.7250122404429689,0.0,0.0
big,100,410,0.6246800556580726,1.6451624055977687,0.0,1.0
big,100,420,0.7927740089239403,1.2057800658581397,0.0,1.0
big,100,440,0.4069694865993041,0.7561789945894108,0.0,0.0
big,100,450,0.6412399877223353,1.0350704936680135,0.0,0.0
big,100,460,0.1994028499955772,1.0859650518899595,0.0,0.0
big,100,470,0.1816102952522985,0.7232551406447616,0.0,0.0
big,100,480,0.2127724521198869,0.9660500662768944,0.0,0.0
big,100,490,0.445638160940412,0.867719882774072,0.0,0.0
big,100,500,0.1841334898783478,0.9563305984234562,0.0,0.0
big,100,510,0.6931471805599452,1.0371481352451286,0.0,0.0
big,100,520,0.9203948485940436,1.1061991016468191,0.0,0.0
big,100,530,0.8471993030717959,1.1140248592427482,0.0,0.0
big,100,540,0.8884947828960714,1.8321560369383807,0.0,0.0
big,100,550,0.8440156843708312,1.8478732998893284,0.0,1.0
big,100,560,0.9745714537432532,2.027920653886832,0.0,1.0
big,100,570,0.8260455753458636,1.419224916153911,0.0,1.0
big,100,580,0.2146718435721822,1.3817474670007368,0.0,1.0
big,100,590,0.7784944784171015,1.217262774636048,0.0,0.0
big,100,600,0.8258233136566466,1.3044784453253306,0.0,0.0
big,100,610,0.8360291524779838,1.2732052390703468,0.0,0.0
big,100,620,0.8385220231227564,1.0183619499461698,0.0,0.0
big,100,630,0.6392247388209372,0.9057849995166072,0.0,0.0
big,100,640,0.6071705083370817,1.018141880553506,0.0,0.0
big,100,650,0.7168599208191478,1.105746289967776,0.0,0.0
big,100,660,0.7239869016908533,1.13490699836418,0.0,0.0
big,100,670,0.6024504275693627,0.9060718172561532,0.0,0.0
big,100,680,0.6528292275937511,1.011079055793522,0.0,0.0
big,100,690,0.8584776013859093,1.633302266506929,0.0,0.0
big,100,700,1.074745942919486,1.5532173477137188,0.0,0.0
big,100,710,0.955187434494793,1.7802741153311468,0.0,1.0
big,100,720,0.6237170706925517,1.504813847458326,0.0,1.0
big,100,730,0.3728131939396166,1.694392157741216,0.0,1.0
big,100,740,0.5790401293634514,0.4472548200725736,0.0,0.0
big,100,750,0.3298944656027162,0.9290567869122884,0.0,0.0
big,100,760,0.3298944656027162,0.9290567869122884,0.0,0.0
big,100,770,0.5322535439180487,0.8129124948969753,0.0,0.0
big,100,780,0.8137700197462957,0.9641284654746896,0.0,0.0
big,100,790,0.640320023597341,0.8051430653674168,0.0,0.0
big,100,800,0.599098110676019,0.7822076099242925,0.0,0.0
big,100,810,0.3873172591577912,0.7332733800022211,0.0,0.0
big,101,50,1.0169571123656111,0.3834883959597567,1.0,1.0
big,101,60,0.4260626347712331,0.5537545405681114,1.0,1.0
big,101,70,0.5269041309590765,0.6699239432933326,1.0,1.0
big,101,80,0.607218964697823,1.0837278230318808,1.0,1.0
big,101,90,0.904992601272664,1.5919581971963948,1.0,1.0
big,101,100,0.8521379173325547,1.9044692544869573,1.0,1.0
big,101,110,1.0633320679177498,1.5175935006127417,1.0,1.0
big,101,120,1.1980805378370445,1.0612137337279477,1.0,1.0
big,101,130,1.1065625585405587,0.993149294365143,1.0,0.0
big,101,140,0.967498097607972,0.5822402026693372,1.0,0.0
big,101,150,0.7226039406161149,1.070159444721205,1.0,0.0
big,101,160,0.7226039406161149,1.070159444721205,1.0,0.0
big,101,170,0.6393737432568836,0.3559192042086641,1.0,0.0
big,101,180,0.5615391032135978,0.6434188933569565,1.0,0.0
big,101,190,0.8890839862328156,0.7251044547937917,1.0,1.0
big,101,200,0.524758533100228,1.6779187352445797,1.0,1.0
big,101,210,0.3532063278144574,1.6056769041703862,1.0,1.0
big,101,220,0.5097912781087247,1.6269844385268406,1.0,0.0
big,101,230,0.4771729877929525,1.144139155175365,1.0,0.0
big,101,240,0.5784413927068258,0.5631935324134365,1.0,0.0
big,101,250,0.5812114489285454,0.3554033088052259,1.0,0.0
big,101,260,0.5467148778299843,0.522014812211857,1.0,1.0
big,101,280,0.7910126666272422,1.6796947382545748,1.0,1.0
big,101,300,0.9324432442373132,1.3137015386660504,1.0,0.0
big,101,310,1.074066715580817,1.4184382418772443,1.0,0.0
big,101,320,1.183621412998526,1.2891003130391885,1.0,0.0
big,101,330,1.1921875141587286,1.4156209495992638,1.0,0.0
big,101,340,1.1973580144040616,1.4659597475905528,1.0,0.0
big,101,350,0.9099351697860236,1.5108288883831646,1.0,1.0
big,101,360,0.9382956337287206,1.556106605153578,1.0,1.0
big,101,370,0.9792796993273368,1.4213622977403886,1.0,0.0
big,101,380,1.014522775150036,1.2965589364696497,1.0,1.0
big,101,390,0.9111926674824038,1.1184690505992552,1.0,1.0
big,101,400,0.9183565132143416,1.1336508357221955,1.0,0.0
big,101,410,0.7805982818276465,1.1099425279388562,1.0,1.0
big,101,420,0.9530280592642172,0.9696866756619672,1.0,1.0
big,101,440,0.7759175884263898,0.9306870751494288,1.0,0.0
big,101,450,0.6740535136879414,1.0984911767727317,1.0,0.0
big,101,460,0.6579409289678424,1.0446024511985128,1.0,0.0
big,101,470,0.8096494438905206,1.1220116601377277,1.0,0.0
big,101,480,0.6980628300522669,1.1381165226025522,1.0,0.0
big,101,490,0.699833164497467,1.1736979838566195,1.0,0.0
big,101,500,0.6152498829323723,0.8324678503300552,1.0,0.0
big,101,510,0.6768075924857582,0.748528406077031,1.0,0.0
big,101,520,0.8634315562396812,1.096337940664506,1.0,0.0
big,101,530,0.5813419027495231,0.8706327019059317,1.0,0.0
big,101,540,0.8726830888155764,0.8717325309088784,1.0,0.0
big,101,550,0.3213412518013729,1.407822350766161,1.0,1.0
big,101,560,0.1153323095773882,1.5648969311012229,1.0,1.0
big,101,570,0.650658863003592,1.48570584842773,1.0,1.0
big,101,580,0.4506071268391776,1.3231938070750755,1.0,1.0
