ID,Condition,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
004,0,2.244036,1B,2A,1,0.3113079999999999,16.994580445628294,1.8996995324725332,6.102315174915304
004,0,2.621826,2A,3A,1,0.3325770000000001,26.343434360161737,1.9250362723525107,5.78824233892455
004,0,3.25456,3A,3B,1,0.09994399999999981,5.547844008471827,0.5041494192834202,5.04431901148064
004,0,4.742235,3B,1A,1,2.321352,86.18656668519584,7.397599408348133,3.1867633208355013
004,0,7.153206,1A,1B,1,0.035368000000000066,1.1800966478130022,0.865721090481802,24.47752461212962
004,0,7.38578,1B,4B,1,0.23341000000000012,5.8319539731608785,1.6655933243750587,7.135912447517492
004,0,7.852352,4B,2A,1,0.39934200000000075,0.9198891711827528,2.7435467864191314,6.87016839305439
004,0,8.652369,2A,2B,1,0.6334990000000005,13.802612869700596,0.3821255867777636,0.603198405645097
004,0,9.318403,2B,6A,1,0.5000979999999995,22.617789804804026,2.2934762871670267,4.586053707807328
004,0,10.0515,6A,3A,1,0.03354999999999997,0.9122345071639018,1.7357874897937124,51.73733203558015
004,0,10.25138,3A,5B,1,0.534040000000001,11.713728787538642,2.1955356853669423,4.11118209378874
004,0,11.25204,5B,9A,1,0.1664000000000012,3.4120068868038373,1.957301280797509,11.762627889408021
004,0,11.51832,9A,6A,1,0.03318000000000154,0.5835282411999998,1.6305712316613592,49.14319564982771
004,0,11.58542,6A,9A,1,0.03295000000000137,0.06406522338696163,1.6646621589451143,50.52085459620775
004,0,11.71759,9A,2B,1,0.13427000000000078,7.809211969837136,3.295088735786995,24.540766632806854
004,0,12.11726,2B,2A,1,0.10070999999999941,3.8329968421674465,0.5898736736448662,5.857150964600036
004,0,12.7168,2A,4A,1,0.033680000000000376,0.8680812554109778,3.056138023089554,90.74044011548456
004,0,13.11687,4A,1B,1,0.3663999999999987,5.133114863941763,1.7914430569919013,4.889309653362193
004,0,13.52782,1B,4B,1,0.4450099999999999,5.372352969553965,1.4421345850505385,3.240679052269699
004,0,14.23911,4B,1B,1,0.033490000000000464,0.9261719769523324,1.1416172283831783,34.08830183288033
004,0,14.50622,1B,1A,1,0.032539999999999125,0.7863318627804787,0.8187804738795434,25.16227639457792
004,0,14.63837,1A,2B,1,0.8999399999999991,24.109032999027114,3.217888629960335,3.5756701890796476
004,0,15.73808,2B,9A,1,0.6326900000000002,18.51276902839531,3.8449875446061643,6.077206127181026
004,0,16.77065,9A,3A,1,0.035190000000000055,0.22424316921855336,3.5206608905002486,100.0471977976767
004,0,17.33818,3A,8B,1,0.3988499999999995,3.6895053473199226,4.018243718348666,10.074573695245508
004,0,17.7702,8B,6A,1,0.10086000000000084,1.5567907569074748,2.1094755445139914,20.91488741338463
004,0,18.20301,6A,5B,1,0.6008700000000005,5.91933946709176,0.9752019591417154,1.6229832728239297
004,0,19.20343,5B,8B,1,0.2332099999999997,0.21226271536872332,1.811377232707411,7.767150777013907
004,0,19.57004,8B,1A,1,3.477140000000002,57.81115977185415,6.000046295866591,1.7255693747926708
004,0,23.26816,1A,4B,1,0.11121999999999943,2.441287142346667,0.7184001849537347,6.459271578436778
004,0,23.77936,4B,2B,1,0.08851999999999904,4.225701713061838,2.931573594924277,33.11764115368627
004,0,23.91212,2B,5A,1,0.18862999999999985,6.475831216608576,1.9562805286808538,10.370993631346314
004,0,24.20096,5A,5B,1,0.09947999999999979,4.02798402685324,0.44429191975277943,4.466143141865504
004,0,24.66808,5B,6A,1,0.5991299999999988,21.942825179862595,1.8728943187004046,3.126023264901454
004,0,25.46659,6A,3B,1,0.7994699999999995,17.871557626427943,1.7732216502146598,2.2179964854399303
004,0,26.53252,3B,2A,1,1.7662399999999998,62.03863361467775,3.2177357048973487,1.8217998148028292
004,0,28.43337,2A,4B,1,0.03200999999999965,1.3269856416562718,2.599689058880084,81.2149034326808
004,0,28.63218,4B,1A,1,0.09971999999999781,4.408901494282759,0.9309169113551218,9.335307975883897
004,0,29.0654,1A,4A,1,0.9450099999999999,15.445824998312794,1.3443311165818637,1.4225575566204207
004,0,30.03149,4A,4B,1,0.15618999999999872,1.017143838755608,0.8522367302829418,5.456410335379658
004,0,30.70903,4B,2B,1,0.4003500000000031,4.209555687239359,3.1227307302870946,7.80000182412157
004,0,31.40969,2B,7A,1,0.0664599999999993,1.6979975039188133,4.8496278685040215,72.97062697117173
004,0,31.80943,7A,8A,1,0.06725000000000136,3.7374716370255214,1.6484619053372023,24.512444689028534
004,0,32.27582,8A,9A,1,0.10024999999999551,5.793224043968095,1.2359617019183886,12.328795031605425
004,0,32.6092,9A,5B,1,0.13327999999999918,4.043765795442084,1.6279109325605015,12.214217681276347
004,0,33.00918,5B,8A,1,0.03311000000000064,0.1049355371178109,1.8398502150461844,55.56781078363482
004,0,33.37606,8A,5B,1,0.033149999999999125,0.056908809524344406,1.8298463110365228,55.19898374167636
004,0,33.74271,5B,4A,1,1.2990999999999957,25.002859698668033,3.8836578732581506,2.9894987862813975
004,0,35.20849,4A,9A,1,0.7104300000000023,29.30975230325967,5.067206610098708,7.132590980249555
004,0,35.95149,9A,PresentationBoard,1,0.6652199999999979,90.19219458663541,7.683661868685487,11.55055751283111
004,0,38.48262,PresentationBoard,7B,1,0.5678600000000031,72.71088890069842,7.59418789135238,13.373345351587254
004,0,39.48388,7B,7A,1,0.20035000000000025,2.6933845098654388,0.9469931027631827,4.726693799666491
004,0,39.71725,7A,2A,1,0.032809999999997785,0.5481120823450496,4.494008272890853,136.97068798814863
