Dataset,ID,Condition,Start,transition_entropy,stationary_entropy
big,127,N,10,0.7849811964175417,1.4887191834339728
big,127,N,20,0.5607613800493374,1.0267346363461871
big,127,N,30,0.5976673040324835,0.496334803804986
big,127,N,40,0.8987114914065122,0.66800800161923
big,127,N,50,0.504250290453304,1.1368440862777742
big,127,N,60,0.5993358928175078,0.8535819224939052
big,127,N,70,0.32592403590762525,0.8361757171306696
big,127,N,80,-0.0,0.5090934534681496
big,127,N,90,-0.0,0.6335000480940817
big,127,N,100,-0.0,0.683202218265881
big,127,N,110,-0.0,0.6856323583934452
big,127,N,120,-0.0,0.6559370155200313
big,127,N,130,-0.0,0.6571162025932279
big,127,N,140,-0.0,0.6571162025932279
big,127,N,150,0.4561380183816511,0.8956681279949261
big,127,N,160,0.2166398217750065,0.798398038638823
big,127,N,170,0.2166398217750065,0.798398038638823
big,127,N,180,0.35191717741639617,1.285584137903758
big,127,N,190,0.5866658936721383,1.4437040136560344
big,127,N,200,0.5866658936721383,1.4437040136560344
big,127,N,210,0.4050102773773224,1.228418881603504
big,127,N,220,-0.0,0.4050125218343552
big,127,N,230,-0.0,0.4050125218343552
big,127,N,240,0.330513430622952,0.9732534804121695
big,127,N,250,0.5947747188396775,1.0333684800275398
big,127,N,260,0.518804857425696,1.0594740402982605
big,127,N,270,0.3194882347732257,1.0074541422931296
big,127,N,280,0.6103833381050359,0.434372239576216
big,127,N,290,0.23698862471589677,1.02059470248998
big,127,N,300,0.4610813167908996,1.1315631918410567
big,127,N,310,-0.0,0.6349642044598054
big,127,N,320,0.11935649313002772,0.6971942561037474
big,127,N,330,0.4051464607048999,0.8619193610848666
big,127,N,340,0.5114282029976079,1.0255927646401726
big,127,N,350,0.37805910546065763,0.9716774641244854
big,127,N,360,0.13991010666627,0.9808766757541364
big,127,N,370,-0.0,0.6892253412050342
big,127,N,380,-0.0,0.691399257255344
big,127,N,390,0.19627324801863105,0.8878298026648764
big,127,N,400,0.3189048156912484,1.0440539921324417
big,127,N,410,0.39284231388324536,1.2967970273620075
big,127,N,420,-0.0,0.8809030505082991
big,127,N,430,-0.0,0.350518096821987
big,127,N,440,-0.0,0.350518096821987
big,127,N,450,0.41214704647198075,0.7567650154423277
big,127,N,460,-0.0,0.6720215316338316
big,127,N,470,-0.0,0.6720215316338316
big,127,N,480,-0.0,-0.0
big,127,N,490,,
big,127,N,500,,
big,127,N,510,,
big,127,N,520,,
big,127,N,530,0.34880235934943465,1.032645533544058
big,127,N,540,0.3814607270088577,1.7345437463965003
big,127,N,550,0.8086690652101064,1.956082290469762
big,127,N,560,0.8561238934350384,2.1592914316981737
big,127,N,570,0.877845017370219,2.1534760897023446
big,127,N,580,0.6926054684862394,1.8276785619103741
big,127,N,590,0.7216789634208829,1.245909172116706
big,127,N,600,0.874019575606122,1.104278528399536
big,127,N,610,0.6893249877046725,0.6315874599224198
big,127,N,620,0.6909799258914441,0.7281254591557433
big,127,N,630,0.49348784183052125,0.8098641932911654
big,127,N,640,0.4405205572990867,0.9508454808114655
big,127,N,650,-0.0,0.8382514470720391
big,127,N,660,-0.0,0.2159943844922262
big,127,N,670,-0.0,0.2159943844922262
big,127,N,680,0.8499802641636647,0.7941333614503236
big,127,N,690,0.5529510649249433,1.8003791780413578
big,127,N,700,0.6238369944398708,2.012942214299929
