ID,Condition,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
363,D,0.937,PresentationBoard,S16,1,0.02199999999999991,0.22329799999999977,434.35455603343223,19743.38891061064
363,D,0.983,S16,Teacher,1,0.13300000000000012,1.0582039999999893,299.9798701779838,2255.4877456991244
363,D,1.14,Teacher,S16,1,0.41400000000000015,1.593970999999982,289.3104998595799,698.8176325110624
363,D,2.201,S16,Teacher,1,0.02499999999999991,0.00046499999999127795,237.97773595443758,9519.109438177537
363,D,2.733,Teacher,PresentationBoard,1,0.020000000000000018,0.022994999999980337,180.53876285717686,9026.938142858835
363,D,2.979,PresentationBoard,Teacher,1,0.020000000000000018,0.019111000000009426,180.4603248417779,9023.016242088886
363,D,3.022,Teacher,PresentationBoard,1,0.019000000000000572,0.0018000000000029104,184.34116798479934,9702.166736041778
363,D,3.609,PresentationBoard,Teacher,1,0.03299999999999992,0.026770999999996548,184.75791031779943,5598.724555084845
363,D,8.581,Teacher,PresentationBoard,1,0.02200000000000024,0.011390000000005784,230.8239619212009,10491.99826914538
363,D,9.288,PresentationBoard,Teacher,1,0.022999999999999687,0.5690770000000214,197.91491327588227,8604.996229386303
363,D,9.333,Teacher,PresentationBoard,1,0.022999999999999687,0.42530800000000113,201.41942932348888,8757.366492325722
363,D,9.422,PresentationBoard,Teacher,1,0.02099999999999902,0.35425499999996646,195.44927701324454,9307.108429202555
363,D,9.509,Teacher,PresentationBoard,1,0.02099999999999902,0.43833899999998494,192.08887948291022,9147.089499186628
363,D,9.554,PresentationBoard,Teacher,1,0.02099999999999902,0.31514000000001374,215.67557183186045,10270.265325327167
363,D,10.531,Teacher,PresentationBoard,1,0.02200000000000024,0.17614800000001196,198.70536183002207,9032.061901364541
363,D,10.839,PresentationBoard,Teacher,1,0.02200000000000024,0.23516900000001328,206.37780414085228,9380.809279129546
363,D,14.316,Teacher,PresentationBoard,1,0.021999999999998465,0.05274200000002338,233.1897439768739,10599.53381713137
