index,Dataset,ID,Condition,Start,transition_entropy,stationary_entropy,event_agg,Condition_hand,trans_mean,stat_mean,transition_entropy_c,stationary_entropy_c
20,big,58,H,200,0.7955345140686589,0.9153860305209284,1.0,80,0.4231622420447814,0.563775349808916,0.3723722720238775,0.3516106807120124
21,big,58,H,210,0.7387104701800769,0.7728201826845377,1.0,80,0.4231622420447814,0.563775349808916,0.3155482281352954,0.2090448328756217
22,big,58,H,220,0.5058908984546061,0.7742066642071438,0.0,80,0.4231622420447814,0.563775349808916,0.08272865640982469,0.21043131439822782
23,big,58,H,230,0.4688233779605877,0.6722310133380358,0.0,80,0.4231622420447814,0.563775349808916,0.045661135915806284,0.10845566352911984
24,big,58,H,240,0.2461127975791501,0.677354880336456,0.0,80,0.4231622420447814,0.563775349808916,-0.1770494444656313,0.11357953052754
25,big,58,H,250,0.6365141682948128,0.5963047219619971,0.0,80,0.4231622420447814,0.563775349808916,0.21335192625003135,0.03252937215308116
26,big,58,H,260,0.6931471805599453,0.0,1.0,80,0.4231622420447814,0.563775349808916,0.26998493851516386,-0.563775349808916
28,big,58,H,280,0.0,0.5872479959907401,1.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,0.023472646181824097
30,big,58,H,300,0.4664225680238755,0.6321018660121676,0.0,80,0.4231622420447814,0.563775349808916,0.04326032597909407,0.06832651620325159
31,big,58,H,310,0.5008274391782196,0.5181285687237769,0.0,80,0.4231622420447814,0.563775349808916,0.07766519713343817,-0.04564678108513909
32,big,58,H,320,0.1148653196778589,0.5387270528453544,0.0,80,0.4231622420447814,0.563775349808916,-0.3082969223669225,-0.02504829696356159
33,big,58,H,330,0.0,0.5018095154444396,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.061965834364476335
34,big,58,H,340,0.6434730284354605,0.8898861656658771,0.0,80,0.4231622420447814,0.563775349808916,0.22031078639067908,0.3261108158569611
35,big,58,H,350,0.1735396291998404,0.617980220585225,1.0,80,0.4231622420447814,0.563775349808916,-0.24962261284494103,0.05420487077630898
36,big,58,H,360,0.8200238159334665,0.8806910394297994,1.0,80,0.4231622420447814,0.563775349808916,0.3968615738886851,0.31691568962088346
37,big,58,H,370,0.3534437751530798,0.5212147969710692,0.0,80,0.4231622420447814,0.563775349808916,-0.06971846689170164,-0.042560552837846766
38,big,58,H,380,0.2666436738343634,0.6663113892978785,1.0,80,0.4231622420447814,0.563775349808916,-0.15651856821041804,0.1025360394889625
39,big,58,H,390,0.1450069487874,0.5128958712709881,1.0,80,0.4231622420447814,0.563775349808916,-0.2781552932573814,-0.05087947853792785
40,big,58,H,400,0.6339512104213735,0.2215353806515488,0.0,80,0.4231622420447814,0.563775349808916,0.21078896837659206,-0.3422399691573672
41,big,58,H,420,0.0,0.0,1.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.563775349808916
42,big,58,H,440,0.0,0.4079169313673013,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.1558584184416147
43,big,58,H,450,0.2680100466142749,0.4646001598019031,0.0,80,0.4231622420447814,0.563775349808916,-0.1551521954305065,-0.09917519000701286
44,big,58,H,460,0.937400909115804,0.6555583145982223,0.0,80,0.4231622420447814,0.563775349808916,0.5142386670710226,0.09178296478930636
45,big,58,H,470,0.0,0.6897848501243458,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,0.1260095003154298
46,big,58,H,480,0.0795221899417069,0.4660381910244209,0.0,80,0.4231622420447814,0.563775349808916,-0.3436400521030745,-0.09773715878449507
47,big,58,H,490,0.193123285314833,0.6043050099877245,0.0,80,0.4231622420447814,0.563775349808916,-0.23003895672994842,0.040529660178808546
48,big,58,H,500,0.5429454322048051,1.0267413812896569,0.0,80,0.4231622420447814,0.563775349808916,0.11978319016002364,0.4629660314807409
49,big,58,H,510,0.2632549495251798,0.90421553510773,0.0,80,0.4231622420447814,0.563775349808916,-0.15990729251960162,0.34044018529881404
50,big,58,H,520,0.127936744114696,1.0707413683841234,0.0,80,0.4231622420447814,0.563775349808916,-0.29522549793008546,0.5069660185752074
51,big,58,H,530,0.6647843681557585,0.8599214020034052,0.0,80,0.4231622420447814,0.563775349808916,0.24162212611097705,0.2961460521944892
52,big,58,H,540,0.4923242240484189,0.5350501378967298,0.0,80,0.4231622420447814,0.563775349808916,0.06916198200363749,-0.028725211912186133
53,big,58,H,550,0.2573186405438316,0.0,1.0,80,0.4231622420447814,0.563775349808916,-0.16584360150094984,-0.563775349808916
54,big,58,H,560,0.4097301171823799,0.9360549650534202,1.0,80,0.4231622420447814,0.563775349808916,-0.013432124862401529,0.37227961524450426
55,big,58,H,570,0.7713235871248321,0.4663796655973877,1.0,80,0.4231622420447814,0.563775349808916,0.34816134508005064,-0.09739568421152828
56,big,58,H,580,0.5021939192089494,0.5664833298691375,1.0,80,0.4231622420447814,0.563775349808916,0.07903167716416798,0.0027079800602215487
57,big,58,H,590,0.3919818984382193,0.5226565800992935,0.0,80,0.4231622420447814,0.563775349808916,-0.031180343606562133,-0.04111876970962247
58,big,58,H,610,0.564189565572082,0.4804393137035336,0.0,80,0.4231622420447814,0.563775349808916,0.14102732352730057,-0.08333603610538237
59,big,58,H,620,0.6931471805599453,0.0,0.0,80,0.4231622420447814,0.563775349808916,0.26998493851516386,-0.563775349808916
60,big,58,H,640,0.0,0.5475026736957461,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.01627267611316985
61,big,58,H,650,0.0828197380717787,0.417958747056066,0.0,80,0.4231622420447814,0.563775349808916,-0.3403425039730027,-0.14581660275284997
62,big,58,H,660,0.0,0.0,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.563775349808916
63,big,58,H,670,0.0,0.0,0.0,80,0.4231622420447814,0.563775349808916,-0.4231622420447814,-0.563775349808916
64,big,58,H,680,0.4850940913022115,0.0,0.0,80,0.4231622420447814,0.563775349808916,0.06193184925743006,-0.563775349808916
65,big,58,H,690,0.0764398617750424,0.546164092705907,0.0,80,0.4231622420447814,0.563775349808916,-0.346722380269739,-0.017611257103008926
66,big,58,H,700,0.5757379087260444,0.7251122122396803,0.0,80,0.4231622420447814,0.563775349808916,0.15257566668126293,0.16133686243076428
67,big,58,H,710,0.3596582594972471,0.184794136587842,1.0,80,0.4231622420447814,0.563775349808916,-0.06350398254753431,-0.378981213221074
68,big,58,H,720,0.4830099331821363,0.9654434390507396,1.0,80,0.4231622420447814,0.563775349808916,0.059847691137354886,0.4016680892418236
69,big,58,H,730,0.5790342327384028,0.591670261453108,1.0,80,0.4231622420447814,0.563775349808916,0.1558719906936214,0.027894911644192
70,big,58,H,740,0.7745094392432734,0.5811314005070595,0.0,80,0.4231622420447814,0.563775349808916,0.351347197198492,0.0173560506981435
71,big,58,H,750,0.6828694171292448,0.0771604049278537,0.0,80,0.4231622420447814,0.563775349808916,0.25970717508446334,-0.4866149448810623
72,big,58,H,760,0.4649644880939204,0.2557519840507569,0.0,80,0.4231622420447814,0.563775349808916,0.04180224604913896,-0.3080233657581591
73,big,58,H,770,0.5807980739877191,0.2967929867459541,0.0,80,0.4231622420447814,0.563775349808916,0.15763583194293768,-0.26698236306296186
74,big,58,H,780,0.5998634290484257,0.2202573345504012,0.0,80,0.4231622420447814,0.563775349808916,0.1767011870036443,-0.3435180152585148
75,big,58,H,790,0.4931603492335936,0.5969199557156779,0.0,80,0.4231622420447814,0.563775349808916,0.06999810718881216,0.03314460590676194
76,big,58,H,800,0.3606646561728677,0.4395411696699286,0.0,80,0.4231622420447814,0.563775349808916,-0.06249758587191373,-0.12423418013898735
77,big,58,H,810,0.2729365873061631,0.6926813532978929,0.0,80,0.4231622420447814,0.563775349808916,-0.15022565473861832,0.12890600348897696
83,big,59,E,50,0.0,0.7023759694868583,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.08388604057952476
84,big,59,E,60,0.6528011736106406,0.9012189569857816,1.0,20,0.2478641338615363,0.6184899289073336,0.40493703974910433,0.282729028078448
85,big,59,E,70,0.0,0.0,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
86,big,59,E,80,0.5882602453474257,1.0746847612951866,1.0,20,0.2478641338615363,0.6184899289073336,0.34039611148588944,0.4561948323878531
87,big,59,E,90,0.6313569352152394,0.6788226522135129,1.0,20,0.2478641338615363,0.6184899289073336,0.3834928013537031,0.06033272330617934
88,big,59,E,100,0.3422357126677682,1.013609125091712,1.0,20,0.2478641338615363,0.6184899289073336,0.0943715788062319,0.3951191961843785
89,big,59,E,110,0.0,0.6269239679234684,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.00843403901613482
90,big,59,E,120,0.0,0.6864347325299476,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.06794480362261401
91,big,59,E,130,0.5657265992328687,0.3490403850386414,0.0,20,0.2478641338615363,0.6184899289073336,0.31786246537133245,-0.2694495438686922
92,big,59,E,140,0.4646193237705927,0.90853592991355,0.0,20,0.2478641338615363,0.6184899289073336,0.21675518990905637,0.29004600100621647
93,big,59,E,150,0.0,0.1303341604602342,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.4881557684470994
94,big,59,E,160,0.0,0.0,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
95,big,59,E,180,0.1323669924888108,0.966519594530538,0.0,20,0.2478641338615363,0.6184899289073336,-0.11549714137272551,0.3480296656232045
96,big,59,E,190,0.5244825449128782,0.9973439166429348,1.0,20,0.2478641338615363,0.6184899289073336,0.2766184110513419,0.3788539877356012
97,big,59,E,200,0.4481291348280314,0.6495781350885184,1.0,20,0.2478641338615363,0.6184899289073336,0.2002650009664951,0.031088206181184797
98,big,59,E,210,0.2921199305734381,0.7767669616831949,1.0,20,0.2478641338615363,0.6184899289073336,0.0442557967119018,0.15827703277586136
99,big,59,E,220,0.0,0.3683585217544212,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.2501314071529124
100,big,59,E,230,0.1357909015619951,0.7726946293514215,0.0,20,0.2478641338615363,0.6184899289073336,-0.11207323229954119,0.15420470044408796
101,big,59,E,240,0.6561411736251559,0.8465015009382928,0.0,20,0.2478641338615363,0.6184899289073336,0.4082770397636196,0.22801157203095923
102,big,59,E,250,0.6216697658451559,0.1254140218971794,0.0,20,0.2478641338615363,0.6184899289073336,0.3738056319836196,-0.49307590701015414
103,big,59,E,260,0.4994630455245374,0.9262027562395664,1.0,20,0.2478641338615363,0.6184899289073336,0.2515989116630011,0.3077128273322328
105,big,59,E,280,0.0,0.6346403044131232,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.016150375505789683
107,big,59,E,300,0.5759936061401483,0.9311310999850266,0.0,20,0.2478641338615363,0.6184899289073336,0.328129472278612,0.31264117107769307
108,big,59,E,310,0.698976918393486,0.956133743221437,0.0,20,0.2478641338615363,0.6184899289073336,0.4511127845319497,0.3376438143141034
109,big,59,E,320,0.7259558212565128,0.8923604283909099,0.0,20,0.2478641338615363,0.6184899289073336,0.47809168739497654,0.27387049948357634
110,big,59,E,330,0.5448509481255825,1.090209000296125,0.0,20,0.2478641338615363,0.6184899289073336,0.2969868142640463,0.47171907138879154
111,big,59,E,340,0.2193996522062958,0.896811752145586,0.0,20,0.2478641338615363,0.6184899289073336,-0.028464481655240514,0.2783218232382524
112,big,59,E,350,0.0,0.6502752395297803,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.031785310622446716
113,big,59,E,360,0.6228757578152164,0.911190535744804,1.0,20,0.2478641338615363,0.6184899289073336,0.37501162395368015,0.29270060683747046
114,big,59,E,370,0.685147206467514,0.784650157234208,0.0,20,0.2478641338615363,0.6184899289073336,0.43728307260597776,0.16616022832687438
115,big,59,E,380,0.0,0.6659119735268104,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.047422044619476855
116,big,59,E,390,0.0,0.2999659641676907,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.31852396473964284
117,big,59,E,410,0.0,0.6931248092787035,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.0746348803713699
118,big,59,E,420,0.0,0.0,1.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
120,big,59,E,440,0.130372790568127,0.5831958298681807,0.0,20,0.2478641338615363,0.6184899289073336,-0.1174913432934093,-0.035294099039152815
121,big,59,E,450,0.0,0.6372369077383655,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.018746978831031935
122,big,59,E,460,0.0,0.6863450529895493,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.06785512408221572
123,big,59,E,470,0.3435895327483565,0.6899759508196914,0.0,20,0.2478641338615363,0.6184899289073336,0.09572539888682022,0.07148602191235787
124,big,59,E,480,0.2381304538306391,1.0508531722506556,0.0,20,0.2478641338615363,0.6184899289073336,-0.009733680030897196,0.432363243343322
125,big,59,E,490,0.3159473742204908,0.8523927204534126,0.0,20,0.2478641338615363,0.6184899289073336,0.0680832403589545,0.23390279154607907
126,big,59,E,500,0.0,0.5681656570755429,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.05032427183179067
127,big,59,E,510,0.0,0.1658974287167288,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.45259250019060476
128,big,59,E,520,0.0,0.8734206045789712,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.25493067567163763
129,big,59,E,530,0.0,0.4231308998076508,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.19535902909968278
130,big,59,E,540,0.0,0.4273156604777403,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.19117426842959329
131,big,59,E,560,0.1232941173830392,0.7741566408460048,1.0,20,0.2478641338615363,0.6184899289073336,-0.1245700164784971,0.1556667119386712
132,big,59,E,570,0.5395233695512848,0.5028097026548453,1.0,20,0.2478641338615363,0.6184899289073336,0.2916592356897485,-0.1156802262524883
133,big,59,E,580,0.6361379756289705,0.7789544089601883,1.0,20,0.2478641338615363,0.6184899289073336,0.3882738417674342,0.16046448005285474
134,big,59,E,590,0.555480438717786,0.8029148587103423,0.0,20,0.2478641338615363,0.6184899289073336,0.3076163048562497,0.18442492980300873
135,big,59,E,600,0.0,0.7299579160676108,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.11146798716027728
136,big,59,E,610,0.0,0.5243294730082436,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.09416045589908995
137,big,59,E,630,0.5739755932764341,0.7090431748634279,0.0,20,0.2478641338615363,0.6184899289073336,0.32611145941489783,0.09055324595609437
138,big,59,E,640,0.0,0.6882822144018201,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.06979228549448657
139,big,59,E,650,0.74007932043804,0.5186251600233975,0.0,20,0.2478641338615363,0.6184899289073336,0.49221518657650376,-0.09986476888393603
140,big,59,E,660,0.6482284459252936,0.2797034184072883,0.0,20,0.2478641338615363,0.6184899289073336,0.40036431206375733,-0.33878651050004527
141,big,59,E,670,0.0,0.3988433163731735,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.21964661253416007
142,big,59,E,680,0.0,0.0,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
143,big,59,E,690,0.0,0.0,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
144,big,59,E,700,0.0,0.1312273208560882,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.4872626080512453
145,big,59,E,720,0.1216683281451132,0.8379889945811416,1.0,20,0.2478641338615363,0.6184899289073336,-0.12619580571642308,0.21949906567380806
146,big,59,E,730,0.4344090613362241,0.6633281077212521,1.0,20,0.2478641338615363,0.6184899289073336,0.1865449274746878,0.044838178813918494
147,big,59,E,740,0.0,0.3910016302154125,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.22748829869192105
148,big,59,E,770,0.0,0.672022537919642,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.053532609012308385
149,big,59,E,780,0.0,0.0,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.6184899289073336
150,big,59,E,790,0.5776967773438385,0.8931117304091728,0.0,20,0.2478641338615363,0.6184899289073336,0.32983264348230223,0.27462180150183924
151,big,59,E,800,0.0,0.6147538650058301,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,-0.0037360639015034947
152,big,59,E,810,0.0,0.6620751939908145,0.0,20,0.2478641338615363,0.6184899289073336,-0.2478641338615363,0.04358526508348093
158,big,60,E,50,0.3815806121587098,0.673219982305981,1.0,20,0.20044563980735097,0.3908316885159543,0.18113497235135884,0.2823882937900267
159,big,60,E,60,0.0,0.6514504065428726,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.2606187180269183
160,big,60,E,70,0.5742945434200045,0.1681791976292664,1.0,20,0.20044563980735097,0.3908316885159543,0.37384890361265355,-0.2226524908866879
161,big,60,E,80,0.5704269656567751,0.5732730345579267,1.0,20,0.20044563980735097,0.3908316885159543,0.3699813258494241,0.18244134604197237
162,big,60,E,90,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
163,big,60,E,100,0.6176940229833576,0.1332355957233936,1.0,20,0.20044563980735097,0.3908316885159543,0.41724838317600665,-0.2575960927925607
164,big,60,E,110,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
165,big,60,E,120,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
166,big,60,E,130,0.33040706853227,0.9177275991244936,0.0,20,0.20044563980735097,0.3908316885159543,0.129961428724919,0.5268959106085394
167,big,60,E,140,0.0570232041788017,0.3461638768026382,0.0,20,0.20044563980735097,0.3908316885159543,-0.14342243562854928,-0.044667811713316075
168,big,60,E,160,0.0,0.0,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
169,big,60,E,170,0.0906960871651677,0.8376610341342245,0.0,20,0.20044563980735097,0.3908316885159543,-0.10974955264218328,0.44682934561827026
170,big,60,E,190,0.1942495554469144,0.6151872496882185,1.0,20,0.20044563980735097,0.3908316885159543,-0.00619608436043656,0.22435556117226418
171,big,60,E,200,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
172,big,60,E,210,0.5186200450371221,0.2732109955757781,1.0,20,0.20044563980735097,0.3908316885159543,0.31817440522977114,-0.11762069294017619
173,big,60,E,220,0.3444596869129453,0.6675927093349767,0.0,20,0.20044563980735097,0.3908316885159543,0.14401404710559434,0.27676102081902243
174,big,60,E,230,0.4850549564400874,1.0690357493026663,0.0,20,0.20044563980735097,0.3908316885159543,0.2846093166327364,0.678204060786712
175,big,60,E,260,0.4271657279025331,0.8315664761946926,1.0,20,0.20044563980735097,0.3908316885159543,0.22672008809518213,0.4407347876787383
177,big,60,E,280,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
179,big,60,E,300,0.0,0.6883805300996095,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.29754884158365524
180,big,60,E,310,0.9765302851399992,0.5662727097802781,0.0,20,0.20044563980735097,0.3908316885159543,0.7760846453326482,0.17544102126432382
181,big,60,E,340,0.0,0.5045747273029672,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.11374303878701286
182,big,60,E,380,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
183,big,60,E,390,0.3288954593404237,1.0463638247642408,1.0,20,0.20044563980735097,0.3908316885159543,0.12844981953307272,0.6555321362482865
184,big,60,E,410,0.517705371236374,0.2772159299809648,1.0,20,0.20044563980735097,0.3908316885159543,0.317259731429023,-0.11361575853498951
185,big,60,E,420,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
186,big,60,E,450,0.0839539190087887,0.7226700484000931,0.0,20,0.20044563980735097,0.3908316885159543,-0.11649172079856228,0.3318383598841388
187,big,60,E,500,0.0,0.6786591340630435,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.28782744554708917
188,big,60,E,540,0.5401007728408102,0.5279177403696091,0.0,20,0.20044563980735097,0.3908316885159543,0.3396551330334592,0.13708605185365486
189,big,60,E,560,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
190,big,60,E,570,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
191,big,60,E,580,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
192,big,60,E,620,0.0,0.0,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
193,big,60,E,630,0.4844997203463321,0.6117215683556124,0.0,20,0.20044563980735097,0.3908316885159543,0.2840540805389811,0.22088987983965813
194,big,60,E,640,0.0,0.0,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
195,big,60,E,680,0.0,0.8859678522938396,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.4951361637778853
196,big,60,E,700,0.2347904892974632,0.8538694971879501,0.0,20,0.20044563980735097,0.3908316885159543,0.03434484949011224,0.46303780867199584
197,big,60,E,710,0.4160664952719206,0.6729072966473479,1.0,20,0.20044563980735097,0.3908316885159543,0.2156208554645696,0.28207560813139365
198,big,60,E,720,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
199,big,60,E,730,0.0,0.0,1.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
200,big,60,E,750,0.2733746748446859,0.6831698379844928,0.0,20,0.20044563980735097,0.3908316885159543,0.07292903503733494,0.29233814946853853
201,big,60,E,760,0.572464128169307,0.421665869219718,0.0,20,0.20044563980735097,0.3908316885159543,0.37201848836195606,0.030834180703763703
202,big,60,E,770,0.0,0.0,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
203,big,60,E,800,0.0,0.6885655098510485,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,0.2977338213350942
204,big,60,E,810,0.0,0.0,0.0,20,0.20044563980735097,0.3908316885159543,-0.20044563980735097,-0.3908316885159543
210,big,61,E,50,0.7518669497517292,0.8196490810185575,1.0,20,0.4843692981034585,0.769183848661843,0.26749765164827066,0.05046523235671452
211,big,61,E,60,0.3509624782277772,1.0290686582813744,1.0,20,0.4843692981034585,0.769183848661843,-0.13340681987568132,0.2598848096195314
212,big,61,E,70,0.8085903312537227,0.8524226279916345,1.0,20,0.4843692981034585,0.769183848661843,0.3242210331502642,0.08323877932979151
213,big,61,E,80,0.4374891067760448,0.9275488287552176,1.0,20,0.4843692981034585,0.769183848661843,-0.04688019132741372,0.15836498009337463
214,big,61,E,90,0.2364085474537898,0.6804224101781517,1.0,20,0.4843692981034585,0.769183848661843,-0.24796075064966872,-0.08876143848369122
215,big,61,E,100,0.0,0.6829081047004723,1.0,20,0.4843692981034585,0.769183848661843,-0.4843692981034585,-0.08627574396137072
216,big,61,E,110,0.5566193962182739,0.8260041223849577,1.0,20,0.4843692981034585,0.769183848661843,0.07225009811481542,0.05682027372311471
217,big,61,E,120,0.747211001491157,0.2315110652853707,1.0,20,0.4843692981034585,0.769183848661843,0.2628417033876985,-0.5376727833764723
218,big,61,E,130,0.6265521121859366,0.3947975609603794,0.0,20,0.4843692981034585,0.769183848661843,0.14218281408247813,-0.3743862877014636
219,big,61,E,140,0.2703292215088925,0.904713536637558,0.0,20,0.4843692981034585,0.769183848661843,-0.21404007659456603,0.13552968797571507
220,big,61,E,150,0.5806476709321011,1.0490051810136625,0.0,20,0.4843692981034585,0.769183848661843,0.0962783728286426,0.2798213323518195
221,big,61,E,160,0.8838589502630375,1.043721045061311,0.0,20,0.4843692981034585,0.769183848661843,0.399489652159579,0.27453719639946805
222,big,61,E,170,0.4895264208113127,1.0425736197831614,0.0,20,0.4843692981034585,0.769183848661843,0.005157122707854178,0.27338977112131846
223,big,61,E,180,0.5678267489771758,0.5413435464995373,0.0,20,0.4843692981034585,0.769183848661843,0.08345745087371725,-0.22784030216230566
224,big,61,E,190,0.5549458968495888,0.8611020780069816,1.0,20,0.4843692981034585,0.769183848661843,0.07057659874613031,0.0919182293451386
225,big,61,E,200,0.4095772867208257,1.08573701443017,1.0,20,0.4843692981034585,0.769183848661843,-0.0747920113826328,0.3165531657683269
226,big,61,E,210,0.8091407005055814,0.6438588755505019,1.0,20,0.4843692981034585,0.769183848661843,0.3247714024021229,-0.12532497311134105
227,big,61,E,220,0.2654522090872228,0.8618475376950718,0.0,20,0.4843692981034585,0.769183848661843,-0.21891708901623574,0.09266368903322886
228,big,61,E,230,0.0554473382450224,0.7557815412505847,0.0,20,0.4843692981034585,0.769183848661843,-0.4289219598584361,-0.013402307411258252
229,big,61,E,240,0.5398363085833165,0.5067017069310742,0.0,20,0.4843692981034585,0.769183848661843,0.055467010479858025,-0.2624821417307688
230,big,61,E,250,0.7857557014173571,0.9951524470808212,0.0,20,0.4843692981034585,0.769183848661843,0.30138640331389854,0.2259685984189782
