index,Dataset,ID,Condition,Start,transition_entropy,stationary_entropy,event_agg,Condition_hand,NA
2683,big,97,H,590,0.1579583553819553,1.0186279714297983,0.0,80,False
2684,big,97,H,600,0.5496981579543836,1.5985434876831897,0.0,80,False
2685,big,97,H,610,0.7083136585832734,1.495130611531991,0.0,80,False
2686,big,97,H,620,0.7047835068528313,1.5201026708621677,0.0,80,False
2687,big,97,H,630,0.6369986100716329,1.0652561356986403,0.0,80,False
2688,big,97,H,640,0.0,0.6275285984135147,0.0,80,False
2689,big,97,H,650,0.0,0.680107200813105,0.0,80,False
2690,big,97,H,660,0.5623351446188083,0.522396806522076,0.0,80,False
2691,big,97,H,670,0.8362192957534726,0.8574652088810686,0.0,80,False
2692,big,97,H,680,0.6999554533103561,1.210887407079936,0.0,80,False
2693,big,97,H,690,0.5798748746916574,1.436606429036533,0.0,80,False
2694,big,97,H,700,0.9924458848418048,1.7817043085029305,0.0,80,False
2695,big,97,H,710,1.0481778743519965,1.7675792639659869,1.0,80,False
2696,big,97,H,720,1.016844072642814,1.8408666918475636,1.0,80,False
2697,big,97,H,730,0.766106385456328,1.2060434677727652,1.0,80,False
2698,big,97,H,740,0.5308687895778064,0.6207142510634458,0.0,80,False
2699,big,97,H,750,0.4852547834000315,0.5735877296491766,0.0,80,False
2700,big,97,H,760,0.8775965339730639,0.5677891495375025,0.0,80,False
2701,big,97,H,770,0.8670657492707612,0.973765357061098,0.0,80,False
2702,big,97,H,780,0.8677888932387916,1.482383834778631,0.0,80,False
2703,big,97,H,790,0.8331700454142686,1.487055831429593,0.0,80,False
2704,big,97,H,800,0.760092351427133,1.5406122115686107,0.0,80,False
2705,big,97,H,810,0.6363450107772795,1.3765992035901942,0.0,80,False
2711,big,98,E,50,0.8500029998301737,1.51448276011115,1.0,20,False
2712,big,98,E,60,0.9735689929001564,1.2079459828124346,1.0,20,False
2713,big,98,E,70,1.1855817934154531,1.4425568380086424,1.0,20,False
2714,big,98,E,80,1.170665013017619,1.5391174263438137,1.0,20,False
2715,big,98,E,90,1.3367158285421483,1.628137006775087,1.0,20,False
2716,big,98,E,100,1.320861744919256,1.670131753007306,1.0,20,False
2717,big,98,E,110,1.2856461293751895,1.7968734457945978,1.0,20,False
2718,big,98,E,120,1.225477134147781,1.973929837515377,1.0,20,False
2719,big,98,E,130,0.9399776687938588,1.7465609842907,0.0,20,False
2720,big,98,E,140,0.7996561651822642,1.0636625927119143,0.0,20,False
2721,big,98,E,150,0.0,0.6565790900207829,0.0,20,False
2722,big,98,E,160,0.5651867185115486,1.140089209283002,0.0,20,False
2723,big,98,E,170,0.5242567566341542,1.0644312020952549,0.0,20,False
2724,big,98,E,180,0.4916240959182243,1.078582628027096,0.0,20,False
2725,big,98,E,190,0.4482665795067759,0.7788622349772034,1.0,20,False
2726,big,98,E,200,0.4930074937756006,0.7900873049145034,1.0,20,False
2727,big,98,E,210,0.6119373731851458,0.6013550340069247,1.0,20,False
2728,big,98,E,220,,,0.0,20,True
2729,big,98,E,230,0.0,0.3184707166705904,0.0,20,False
2730,big,98,E,240,0.0,0.3184707166705904,0.0,20,False
2731,big,98,E,250,0.0,0.3184707166705904,0.0,20,False
2732,big,98,E,260,,,1.0,20,True
2734,big,98,E,280,0.0,1.2942968610578922,1.0,20,False
2736,big,98,E,300,0.6691687260510025,1.5221846803383488,0.0,20,False
2737,big,98,E,310,0.7958352059237329,1.4772001903004248,0.0,20,False
2738,big,98,E,320,0.6818043405437971,1.3957548458496378,0.0,20,False
2739,big,98,E,330,0.536984136185148,0.9062536789917688,0.0,20,False
2740,big,98,E,340,0.4046154209688568,0.8640085232142427,0.0,20,False
2741,big,98,E,350,0.5467160147070173,0.8270139868175075,1.0,20,False
2742,big,98,E,360,,,1.0,20,True
2743,big,98,E,370,,,0.0,20,True
2744,big,98,E,380,0.0,0.0,1.0,20,False
2745,big,98,E,390,0.0545402103654031,0.856054332930415,1.0,20,False
2746,big,98,E,400,0.482145809520964,0.8734981932327583,0.0,20,False
2747,big,98,E,410,0.7655214285601979,1.0496068558815883,1.0,20,False
2748,big,98,E,420,0.8238574851897867,1.140865782823562,1.0,20,False
2750,big,98,E,440,0.0,0.2991470235005591,0.0,20,False
2751,big,98,E,450,0.0,0.5814781769965184,0.0,20,False
2752,big,98,E,460,0.0,0.6887673027391246,0.0,20,False
2753,big,98,E,470,0.0,0.6926183015400329,0.0,20,False
2754,big,98,E,480,0.2614073900825283,0.9777502806781408,0.0,20,False
2755,big,98,E,490,0.562611243156066,1.0109200899099808,0.0,20,False
2756,big,98,E,500,0.6579730038736569,0.9228951559511878,0.0,20,False
2757,big,98,E,510,0.6777217878703233,0.8771709814334168,0.0,20,False
2758,big,98,E,520,0.4737771440829261,0.9068913499920072,0.0,20,False
2759,big,98,E,530,0.410744315824929,0.9668056402085836,0.0,20,False
2760,big,98,E,540,0.7728191523237105,1.3275946833281385,0.0,20,False
2761,big,98,E,550,1.0092062316436583,1.7319527134855852,1.0,20,False
2762,big,98,E,560,0.9935011785985288,1.652190015926433,1.0,20,False
2763,big,98,E,570,0.9271122595508312,1.5452401986225877,1.0,20,False
2764,big,98,E,580,0.8055287027331764,1.0610405651141297,1.0,20,False
2765,big,98,E,590,0.7569695682399968,1.1860597803248618,0.0,20,False
2766,big,98,E,600,0.67235509616111,1.0938451317381088,0.0,20,False
2767,big,98,E,610,0.6449023240529789,0.9727147874956332,0.0,20,False
2768,big,98,E,620,0.3113872571850582,0.9994970514526192,0.0,20,False
2769,big,98,E,630,0.2382682438947793,0.955305606255886,0.0,20,False
2770,big,98,E,640,0.0,0.5532518296571105,0.0,20,False
2771,big,98,E,650,0.0,0.534310539714843,0.0,20,False
2772,big,98,E,660,0.6730116670092565,0.92726947902119,0.0,20,False
2773,big,98,E,670,0.6843561427216589,0.9089503945927944,0.0,20,False
2774,big,98,E,680,0.6011989815145804,0.5557616998717697,0.0,20,False
2775,big,98,E,690,0.0,0.3971334671463868,0.0,20,False
2776,big,98,E,700,0.0,0.3971334671463868,0.0,20,False
2777,big,98,E,710,0.8041554809992861,0.9306416316166668,1.0,20,False
2778,big,98,E,720,0.3660670096314994,1.0280737381377651,1.0,20,False
2779,big,98,E,730,0.3938308769838588,1.033024354695533,1.0,20,False
2780,big,98,E,740,0.296541047856718,1.0088951315913932,0.0,20,False
2781,big,98,E,750,0.0,0.3158946934011065,0.0,20,False
2782,big,98,E,760,0.0,0.3913625601933065,0.0,20,False
2783,big,98,E,770,0.0,1.3725446394870318,0.0,20,False
2784,big,98,E,780,0.5251982957135306,0.8871122085481962,0.0,20,False
2785,big,98,E,790,0.7845535664354948,0.9164504682850272,0.0,20,False
2786,big,98,E,800,0.4347880077315056,0.6621347569007552,0.0,20,False
2787,big,98,E,810,0.5119541521433236,0.9504195841461788,0.0,20,False
2793,big,99,H,50,0.5216113680752018,0.920791459871514,1.0,80,False
2794,big,99,H,60,0.6693006160411579,1.2089556770390226,1.0,80,False
2795,big,99,H,70,0.816138278374207,1.604524184082339,1.0,80,False
2796,big,99,H,80,0.6295536433773561,1.460946046512856,1.0,80,False
2797,big,99,H,90,0.4838126802294166,1.212095936897352,1.0,80,False
2798,big,99,H,100,0.1821674148703253,1.039549010460414,1.0,80,False
2799,big,99,H,110,0.3444409393778724,1.2063611026829644,1.0,80,False
2800,big,99,H,120,0.7939992574531396,1.1830197453735312,1.0,80,False
2801,big,99,H,130,0.9133631711355248,1.3425511730171371,0.0,80,False
2802,big,99,H,140,0.6738706530027866,1.2426356864991528,0.0,80,False
2803,big,99,H,150,0.3743074018866002,1.50852883124918,0.0,80,False
2804,big,99,H,160,0.3380753524443014,1.3469248036922816,0.0,80,False
2805,big,99,H,170,0.7093806477696541,0.8287409461499378,0.0,80,False
2806,big,99,H,180,0.5884947868103668,1.4250743768236522,0.0,80,False
2807,big,99,H,190,0.6681170929049826,1.5406590045442226,1.0,80,False
2808,big,99,H,200,0.4089927520908133,1.5923877379229814,1.0,80,False
2809,big,99,H,210,0.7378496817146867,1.6755880615480088,1.0,80,False
2810,big,99,H,220,0.5537701526613613,1.6566185450055275,0.0,80,False
2811,big,99,H,230,0.5559821082425063,1.675697522316702,0.0,80,False
2812,big,99,H,240,0.0680135885361776,1.492337600033169,0.0,80,False
2813,big,99,H,250,0.3458293902958441,1.1744716760658789,0.0,80,False
2814,big,99,H,260,0.4007773685469749,1.4327484782447055,1.0,80,False
2816,big,99,H,280,0.343287111191664,1.5690027830083173,1.0,80,False
2818,big,99,H,300,0.437752059964289,1.2220449229064798,0.0,80,False
2819,big,99,H,310,0.5920402063573249,0.8101352646532219,0.0,80,False
2820,big,99,H,320,0.2526004014709845,1.0104757755009013,0.0,80,False
2821,big,99,H,330,0.6191898849280815,1.010070224631788,0.0,80,False
2822,big,99,H,340,0.7206968967707638,1.2110259412699085,0.0,80,False
2823,big,99,H,350,0.643805833681653,1.0788786644595527,1.0,80,False
2824,big,99,H,360,0.404789893044688,0.910995189403518,1.0,80,False
2825,big,99,H,370,0.601045175964278,0.9008745825881834,0.0,80,False
2826,big,99,H,380,0.6643500396927416,1.3858895366252248,1.0,80,False
2827,big,99,H,390,0.3472766934966121,1.487061652556835,1.0,80,False
2828,big,99,H,400,0.0,0.6067341639827859,0.0,80,False
2829,big,99,H,410,,,1.0,80,True
2830,big,99,H,420,,,1.0,80,True
2832,big,99,H,440,0.0,0.6516916431883484,0.0,80,False
2833,big,99,H,450,0.0,0.6382681321019359,0.0,80,False
2834,big,99,H,460,0.0,0.5475088017764278,0.0,80,False
2835,big,99,H,470,0.0,0.5475088017764278,0.0,80,False
2836,big,99,H,480,0.0,0.0,0.0,80,False
2837,big,99,H,490,,,0.0,80,True
2838,big,99,H,500,,,0.0,80,True
2839,big,99,H,510,,,0.0,80,True
2840,big,99,H,520,,,0.0,80,True
2841,big,99,H,530,,,0.0,80,True
2842,big,99,H,540,,,0.0,80,True
2843,big,99,H,550,0.4168763470800883,1.5094517288155145,1.0,80,False
2844,big,99,H,560,0.5827206772988367,1.5143122363420818,1.0,80,False
2845,big,99,H,570,0.5827206772988367,1.5143122363420818,1.0,80,False
2846,big,99,H,580,0.0,0.632266712748567,1.0,80,False
2847,big,99,H,590,,,0.0,80,True
2848,big,99,H,600,,,0.0,80,True
2849,big,99,H,610,,,0.0,80,True
2850,big,99,H,620,,,0.0,80,True
2851,big,99,H,630,,,0.0,80,True
2852,big,99,H,640,,,0.0,80,True
2853,big,99,H,650,0.0,0.0,0.0,80,False
2854,big,99,H,660,0.0,0.6563801224412269,0.0,80,False
2855,big,99,H,670,0.0,0.6563801224412269,0.0,80,False
2856,big,99,H,680,0.0,0.0,0.0,80,False
2857,big,99,H,690,,,0.0,80,True
2858,big,99,H,700,0.1270143115673721,0.9603463436607068,0.0,80,False
2859,big,99,H,710,0.1877234026097225,1.2266963772303996,1.0,80,False
2860,big,99,H,720,0.1877234026097225,1.2266963772303996,1.0,80,False
2861,big,99,H,730,0.0,1.0438933227363594,1.0,80,False
2862,big,99,H,740,,,0.0,80,True
2863,big,99,H,750,0.0,0.0,0.0,80,False
2864,big,99,H,760,0.0,0.5779431197283103,0.0,80,False
2865,big,99,H,770,0.0,1.2176656195249769,0.0,80,False
2866,big,99,H,780,0.0,1.1389854854825248,0.0,80,False
2867,big,99,H,790,0.0,1.295271364300066,0.0,80,False
2868,big,99,H,800,,,0.0,80,True
2869,big,99,H,810,,,0.0,80,True
2875,big,100,E,50,0.8584539641793265,1.651884848328422,1.0,20,False
2876,big,100,E,60,0.8253905619854507,1.7646261906661282,1.0,20,False
2877,big,100,E,70,0.9630424235099868,1.884079005462953,1.0,20,False
2878,big,100,E,80,0.5600795226731964,1.424679126315627,1.0,20,False
2879,big,100,E,90,0.9423349696909282,1.503838409240134,1.0,20,False
2880,big,100,E,100,0.7914292434751655,1.4331723297500067,1.0,20,False
2881,big,100,E,110,0.8735084304060485,1.6609647309531843,1.0,20,False
2882,big,100,E,120,1.06485544315994,1.565079220184444,1.0,20,False
2883,big,100,E,130,1.2346649638271476,0.9016691282174036,0.0,20,False
2884,big,100,E,140,1.1454681361919152,0.911214029924592,0.0,20,False
2885,big,100,E,150,0.75907236835802,0.7530503846454444,0.0,20,False
2886,big,100,E,160,0.7915337392347233,0.7188755050377357,0.0,20,False
2887,big,100,E,170,0.9913920287058928,0.6952193678338761,0.0,20,False
2888,big,100,E,180,1.1723255528415282,0.974915050179618,0.0,20,False
2889,big,100,E,190,0.7254628685918578,1.27608333913283,1.0,20,False
2890,big,100,E,200,0.936978559238854,1.3674576521877502,1.0,20,False
2891,big,100,E,210,0.7691531553715352,0.8714156617608443,1.0,20,False
2892,big,100,E,220,0.8659242582347999,0.8939024992762866,0.0,20,False
2893,big,100,E,230,0.6090001268576151,0.964051781174852,0.0,20,False
2894,big,100,E,240,0.5721383165428093,1.3011876216020093,0.0,20,False
2895,big,100,E,250,0.3497841238160257,1.447427318044855,0.0,20,False
2896,big,100,E,260,0.4257061118450512,1.4479408830941751,1.0,20,False
2898,big,100,E,280,0.6614610161765407,1.233868770819541,1.0,20,False
2900,big,100,E,300,0.8518206377663452,1.948734076508309,0.0,20,False
2901,big,100,E,310,0.8371847498597192,1.921411729284619,0.0,20,False
2902,big,100,E,320,0.7697833246930756,1.7765642252864209,0.0,20,False
2903,big,100,E,330,0.7209425397161455,1.2305697685447308,0.0,20,False
2904,big,100,E,340,0.7584399717005921,1.7030705094381955,0.0,20,False
2905,big,100,E,350,0.8314388752028616,1.8959365718025731,1.0,20,False
2906,big,100,E,360,0.8745329368034565,1.8187483238841324,1.0,20,False
2907,big,100,E,370,0.7569525937994088,1.4548278489931596,0.0,20,False
2908,big,100,E,380,0.7494405400721149,1.3420544400294023,1.0,20,False
2909,big,100,E,390,0.4891414399412864,1.7490163702512322,1.0,20,False
2910,big,100,E,400,0.60801568964243,1.7250122404429689,0.0,20,False
2911,big,100,E,410,0.6246800556580726,1.6451624055977687,1.0,20,False
2912,big,100,E,420,0.7927740089239403,1.2057800658581397,1.0,20,False
2914,big,100,E,440,0.4069694865993041,0.7561789945894108,0.0,20,False
2915,big,100,E,450,0.6412399877223353,1.0350704936680135,0.0,20,False
2916,big,100,E,460,0.1994028499955772,1.0859650518899595,0.0,20,False
2917,big,100,E,470,0.1816102952522985,0.7232551406447616,0.0,20,False
2918,big,100,E,480,0.2127724521198869,0.9660500662768944,0.0,20,False
2919,big,100,E,490,0.445638160940412,0.867719882774072,0.0,20,False
2920,big,100,E,500,0.1841334898783478,0.9563305984234562,0.0,20,False
2921,big,100,E,510,0.6931471805599452,1.0371481352451286,0.0,20,False
2922,big,100,E,520,0.9203948485940436,1.1061991016468191,0.0,20,False
2923,big,100,E,530,0.8471993030717959,1.1140248592427482,0.0,20,False
2924,big,100,E,540,0.8884947828960714,1.8321560369383807,0.0,20,False
2925,big,100,E,550,0.8440156843708312,1.8478732998893284,1.0,20,False
2926,big,100,E,560,0.9745714537432532,2.027920653886832,1.0,20,False
2927,big,100,E,570,0.8260455753458636,1.419224916153911,1.0,20,False
2928,big,100,E,580,0.2146718435721822,1.3817474670007368,1.0,20,False
2929,big,100,E,590,0.7784944784171015,1.217262774636048,0.0,20,False
2930,big,100,E,600,0.8258233136566466,1.3044784453253306,0.0,20,False
2931,big,100,E,610,0.8360291524779838,1.2732052390703468,0.0,20,False
2932,big,100,E,620,0.8385220231227564,1.0183619499461698,0.0,20,False
2933,big,100,E,630,0.6392247388209372,0.9057849995166072,0.0,20,False
2934,big,100,E,640,0.6071705083370817,1.018141880553506,0.0,20,False
2935,big,100,E,650,0.7168599208191478,1.105746289967776,0.0,20,False
2936,big,100,E,660,0.7239869016908533,1.13490699836418,0.0,20,False
2937,big,100,E,670,0.6024504275693627,0.9060718172561532,0.0,20,False
2938,big,100,E,680,0.6528292275937511,1.011079055793522,0.0,20,False
2939,big,100,E,690,0.8584776013859093,1.633302266506929,0.0,20,False
2940,big,100,E,700,1.074745942919486,1.5532173477137188,0.0,20,False
2941,big,100,E,710,0.955187434494793,1.7802741153311468,1.0,20,False
2942,big,100,E,720,0.6237170706925517,1.504813847458326,1.0,20,False
2943,big,100,E,730,0.3728131939396166,1.694392157741216,1.0,20,False
2944,big,100,E,740,0.5790401293634514,0.4472548200725736,0.0,20,False
2945,big,100,E,750,0.3298944656027162,0.9290567869122884,0.0,20,False
2946,big,100,E,760,0.3298944656027162,0.9290567869122884,0.0,20,False
2947,big,100,E,770,0.5322535439180487,0.8129124948969753,0.0,20,False
2948,big,100,E,780,0.8137700197462957,0.9641284654746896,0.0,20,False
2949,big,100,E,790,0.640320023597341,0.8051430653674168,0.0,20,False
2950,big,100,E,800,0.599098110676019,0.7822076099242925,0.0,20,False
2951,big,100,E,810,0.3873172591577912,0.7332733800022211,0.0,20,False
2957,big,101,E,50,1.0169571123656111,0.3834883959597567,1.0,20,False
2958,big,101,E,60,0.4260626347712331,0.5537545405681114,1.0,20,False
2959,big,101,E,70,0.5269041309590765,0.6699239432933326,1.0,20,False
2960,big,101,E,80,0.607218964697823,1.0837278230318808,1.0,20,False
2961,big,101,E,90,0.904992601272664,1.5919581971963948,1.0,20,False
2962,big,101,E,100,0.8521379173325547,1.9044692544869573,1.0,20,False
2963,big,101,E,110,1.0633320679177498,1.5175935006127417,1.0,20,False
2964,big,101,E,120,1.1980805378370445,1.0612137337279477,1.0,20,False
2965,big,101,E,130,1.1065625585405587,0.993149294365143,0.0,20,False
2966,big,101,E,140,0.967498097607972,0.5822402026693372,0.0,20,False
2967,big,101,E,150,0.7226039406161149,1.070159444721205,0.0,20,False
2968,big,101,E,160,0.7226039406161149,1.070159444721205,0.0,20,False
2969,big,101,E,170,0.6393737432568836,0.3559192042086641,0.0,20,False
2970,big,101,E,180,0.5615391032135978,0.6434188933569565,0.0,20,False
2971,big,101,E,190,0.8890839862328156,0.7251044547937917,1.0,20,False
2972,big,101,E,200,0.524758533100228,1.6779187352445797,1.0,20,False
2973,big,101,E,210,0.3532063278144574,1.6056769041703862,1.0,20,False
2974,big,101,E,220,0.5097912781087247,1.6269844385268406,0.0,20,False
2975,big,101,E,230,0.4771729877929525,1.144139155175365,0.0,20,False
2976,big,101,E,240,0.5784413927068258,0.5631935324134365,0.0,20,False
2977,big,101,E,250,0.5812114489285454,0.3554033088052259,0.0,20,False
2978,big,101,E,260,0.5467148778299843,0.522014812211857,1.0,20,False
2980,big,101,E,280,0.7910126666272422,1.6796947382545748,1.0,20,False
2982,big,101,E,300,0.9324432442373132,1.3137015386660504,0.0,20,False
2983,big,101,E,310,1.074066715580817,1.4184382418772443,0.0,20,False
2984,big,101,E,320,1.183621412998526,1.2891003130391885,0.0,20,False
2985,big,101,E,330,1.1921875141587286,1.4156209495992638,0.0,20,False
2986,big,101,E,340,1.1973580144040616,1.4659597475905528,0.0,20,False
2987,big,101,E,350,0.9099351697860236,1.5108288883831646,1.0,20,False
2988,big,101,E,360,0.9382956337287206,1.556106605153578,1.0,20,False
2989,big,101,E,370,0.9792796993273368,1.4213622977403886,0.0,20,False
2990,big,101,E,380,1.014522775150036,1.2965589364696497,1.0,20,False
2991,big,101,E,390,0.9111926674824038,1.1184690505992552,1.0,20,False
2992,big,101,E,400,0.9183565132143416,1.1336508357221955,0.0,20,False
2993,big,101,E,410,0.7805982818276465,1.1099425279388562,1.0,20,False
2994,big,101,E,420,0.9530280592642172,0.9696866756619672,1.0,20,False
2996,big,101,E,440,0.7759175884263898,0.9306870751494288,0.0,20,False
2997,big,101,E,450,0.6740535136879414,1.0984911767727317,0.0,20,False
2998,big,101,E,460,0.6579409289678424,1.0446024511985128,0.0,20,False
2999,big,101,E,470,0.8096494438905206,1.1220116601377277,0.0,20,False
3000,big,101,E,480,0.6980628300522669,1.1381165226025522,0.0,20,False
3001,big,101,E,490,0.699833164497467,1.1736979838566195,0.0,20,False
3002,big,101,E,500,0.6152498829323723,0.8324678503300552,0.0,20,False
3003,big,101,E,510,0.6768075924857582,0.748528406077031,0.0,20,False
3004,big,101,E,520,0.8634315562396812,1.096337940664506,0.0,20,False
3005,big,101,E,530,0.5813419027495231,0.8706327019059317,0.0,20,False
3006,big,101,E,540,0.8726830888155764,0.8717325309088784,0.0,20,False
3007,big,101,E,550,0.3213412518013729,1.407822350766161,1.0,20,False
3008,big,101,E,560,0.1153323095773882,1.5648969311012229,1.0,20,False
3009,big,101,E,570,0.650658863003592,1.48570584842773,1.0,20,False
3010,big,101,E,580,0.4506071268391776,1.3231938070750755,1.0,20,False
3011,big,101,E,590,0.4839202228339342,1.085025343707473,0.0,20,False
3012,big,101,E,600,0.5975760931270769,0.4656568745931019,0.0,20,False
3013,big,101,E,610,0.6671245901634941,0.160054376916977,0.0,20,False
3014,big,101,E,620,0.1970442263485206,0.5969454530356728,0.0,20,False
3015,big,101,E,630,0.6885447053884741,1.004338050257899,0.0,20,False
3016,big,101,E,640,0.6332749771848794,1.353513981149923,0.0,20,False
3017,big,101,E,650,0.8407997264717418,1.2874904788319228,0.0,20,False
3018,big,101,E,660,0.8255571086955382,1.0187669371135366,0.0,20,False
3019,big,101,E,670,0.8369889292715831,1.146093495049305,0.0,20,False
3020,big,101,E,680,0.8084769856782619,1.2622484967679697,0.0,20,False
3021,big,101,E,690,0.7950871614914007,1.428070852509825,0.0,20,False
3022,big,101,E,700,0.9103375563520684,1.2973800308317658,0.0,20,False
3023,big,101,E,710,1.0453270807600012,1.2270271847510168,1.0,20,False
3024,big,101,E,720,1.1336631863026394,1.1499032273368963,1.0,20,False
3025,big,101,E,730,0.890995941744746,1.1627510274097763,1.0,20,False
3026,big,101,E,740,0.8184650288680284,1.0345573452539267,0.0,20,False
3027,big,101,E,750,0.9872053903911204,1.122942553446641,0.0,20,False
3028,big,101,E,760,0.8942258997560555,0.9567925569257754,0.0,20,False
3029,big,101,E,770,0.8477659376458655,1.0658527167362584,0.0,20,False
3030,big,101,E,780,0.7582484127247411,1.1248427981695812,0.0,20,False
3031,big,101,E,790,0.7239472838886689,0.8651786505177497,0.0,20,False
3032,big,101,E,800,0.6865488795571548,0.926108152467692,0.0,20,False
3033,big,101,E,810,0.8852476061565214,1.098645548998428,0.0,20,False
3039,big,102,H,50,1.0855135861577896,1.37126365245473,1.0,80,False
3040,big,102,H,60,1.0135173865957052,1.2483215392482112,1.0,80,False
3041,big,102,H,70,0.995455789670196,1.395059688200497,1.0,80,False
3042,big,102,H,80,1.0130202959990084,1.2849091149103036,1.0,80,False
3043,big,102,H,90,1.1104387235874271,1.1713212566962636,1.0,80,False
3044,big,102,H,100,0.9918056126422968,1.5890353788543354,1.0,80,False
3045,big,102,H,110,1.2203086922955109,1.4929278371703067,1.0,80,False
3046,big,102,H,120,0.9515861223738942,1.5134061872970663,1.0,80,False
3047,big,102,H,130,0.8470379252714652,0.6576007697724501,0.0,80,False
3048,big,102,H,140,0.8286233749964917,0.7116101253932687,0.0,80,False
3049,big,102,H,150,0.6176481255965288,0.6914355049939491,0.0,80,False
3050,big,102,H,160,0.6645913354804861,0.8288738112442914,0.0,80,False
3051,big,102,H,170,0.5412431582166239,1.1086316876939275,0.0,80,False
3052,big,102,H,180,0.9022022211587384,1.671162374684514,0.0,80,False
3053,big,102,H,190,1.154670849710539,1.820819657664148,1.0,80,False
3054,big,102,H,200,1.1617358885114613,1.8139099687444704,1.0,80,False
3055,big,102,H,210,0.9747715649782094,1.6089027447973052,1.0,80,False
3056,big,102,H,220,0.8920931062558001,1.5463541929722668,0.0,80,False
3057,big,102,H,230,0.5752248069007314,1.6438603309803206,0.0,80,False
3058,big,102,H,240,0.8083844743743047,1.9495661436510248,0.0,80,False
3059,big,102,H,250,0.8601099957318139,1.6157640066812298,0.0,80,False
3060,big,102,H,260,1.0935391332117468,1.7048258150477698,1.0,80,False
3062,big,102,H,280,1.122654109048931,1.5585337222724882,1.0,80,False
3064,big,102,H,300,1.0658898682875926,0.8866311874990509,0.0,80,False
3065,big,102,H,310,0.8624857100666379,1.0626879389253872,0.0,80,False
3066,big,102,H,320,0.6366059288485436,1.533964053097763,0.0,80,False
3067,big,102,H,330,0.3236174799322643,1.9031788893268573,0.0,80,False
3068,big,102,H,340,0.1938506854173665,1.69863600193682,0.0,80,False
3069,big,102,H,350,0.4658603322147673,0.763353862073379,1.0,80,False
3070,big,102,H,360,0.6918478666903694,0.975525304392342,1.0,80,False
3071,big,102,H,370,0.9373441742022856,0.5731713699031449,0.0,80,False
3072,big,102,H,380,1.2547293396593526,0.3303143823012443,1.0,80,False
3073,big,102,H,390,0.9944134517764928,0.5843572914026809,1.0,80,False
3074,big,102,H,400,0.7569330805488653,1.772974756367183,0.0,80,False
3075,big,102,H,410,0.8293192497614627,1.826946557459656,1.0,80,False
3076,big,102,H,420,0.6149807398336428,1.5707681835300544,1.0,80,False
3078,big,102,H,440,0.8091125145544578,0.9943682548374972,0.0,80,False
3079,big,102,H,450,0.6423048287567995,0.9736622132016174,0.0,80,False
3080,big,102,H,460,0.1385909150406824,0.9399562334935264,0.0,80,False
3081,big,102,H,470,0.4348022022020165,1.0005703758195217,0.0,80,False
3082,big,102,H,480,0.7416402637712913,1.0491433611995409,0.0,80,False
3083,big,102,H,490,0.8096673042188124,1.000915542178101,0.0,80,False
3084,big,102,H,500,0.770398823102144,1.1835723044549231,0.0,80,False
3085,big,102,H,510,0.6465389376724803,1.2699495504036002,0.0,80,False
3086,big,102,H,520,0.8695871639455476,1.0955593323927348,0.0,80,False
3087,big,102,H,530,0.9141916984882223,1.5802430659276934,0.0,80,False
3088,big,102,H,540,0.9612985282646648,1.6698264421117677,0.0,80,False
3089,big,102,H,550,0.8550813326395837,2.011428458521465,1.0,80,False
3090,big,102,H,560,0.9147401746826008,1.9537877197636544,1.0,80,False
3091,big,102,H,570,0.6981949334544187,1.9850262590185228,1.0,80,False
3092,big,102,H,580,0.2592425466974769,0.9552686523289856,1.0,80,False
3093,big,102,H,590,0.0,0.0,0.0,80,False
3094,big,102,H,600,0.0,0.2537113971801075,0.0,80,False
3095,big,102,H,610,0.1741995171610403,1.0891834898114998,0.0,80,False
3096,big,102,H,620,0.4647296214150175,1.355834118652547,0.0,80,False
3097,big,102,H,630,0.4224393641304376,1.1811649615277304,0.0,80,False
3098,big,102,H,640,0.4991395186336714,1.0143593704359182,0.0,80,False
3099,big,102,H,650,0.5663856350985856,1.0694728924885064,0.0,80,False
3100,big,102,H,660,0.6533025336443397,1.2870214927358528,0.0,80,False
3101,big,102,H,670,0.6406516291765225,1.3366324968664125,0.0,80,False
3102,big,102,H,680,0.7037634285929866,1.3521643620436208,0.0,80,False
3103,big,102,H,690,0.7862702920950125,1.401336810671954,0.0,80,False
3104,big,102,H,700,0.9939162119233385,1.6848902515236408,0.0,80,False
3105,big,102,H,710,0.8309095651484302,1.8016445057235089,1.0,80,False
3106,big,102,H,720,0.8474446331514852,1.669583711515004,1.0,80,False
3107,big,102,H,730,0.6704400459332834,1.505639405229119,1.0,80,False
3108,big,102,H,740,0.802614015390569,1.2618125740066883,0.0,80,False
3109,big,102,H,750,0.8273620499835015,1.0833205484553523,0.0,80,False
3110,big,102,H,760,0.7028473587919526,1.3539372908000802,0.0,80,False
3111,big,102,H,770,0.6143740607833895,1.5799993553841578,0.0,80,False
3112,big,102,H,780,0.9980465167089164,1.5376052240976936,0.0,80,False
3113,big,102,H,790,0.905912908583018,1.5370559808368096,0.0,80,False
3114,big,102,H,800,0.6685020548203158,1.3021941715481242,0.0,80,False
3115,big,102,H,810,0.6592728190680941,0.4943372681529411,0.0,80,False
3121,big,103,E,50,0.5822645584966202,1.3155834314817811,1.0,20,False
3122,big,103,E,60,0.7807040874986692,1.346959677521716,1.0,20,False
3123,big,103,E,70,0.76863598148739,1.1999500510933987,1.0,20,False
