index,Dataset,ID,Condition,Start,transition_entropy,stationary_entropy,event_agg,Condition_hand,trans_mean,stat_mean,transition_entropy_c,stationary_entropy_c
3599,big,109,K,730,0.4462744879866589,0.6386008347921895,1.0,65,0.19772876929763317,0.5365160100124837,0.24854571868902575,0.10208482477970582
3600,big,109,K,740,0.3738296721168592,0.5409473408601431,0.0,65,0.19772876929763317,0.5365160100124837,0.17610090281922602,0.004431330847659343
3601,big,109,K,750,0.3184295561203967,0.7751110421633982,0.0,65,0.19772876929763317,0.5365160100124837,0.12070078682276353,0.2385950321509145
3602,big,109,K,760,0.0,0.6159837439034492,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,0.07946773389096551
3603,big,109,K,770,0.0,0.508144503812058,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,-0.028371506200425722
3604,big,109,K,780,0.0,0.5156921768698132,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,-0.020823833142670556
3605,big,109,K,790,0.0,0.3597602679854038,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,-0.17675574202707994
3606,big,109,K,800,0.0,0.5983674653852712,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,0.06185145537278747
3607,big,109,K,810,0.0,0.6349357117416392,0.0,65,0.19772876929763317,0.5365160100124837,-0.19772876929763317,0.09841970172915548
3613,big,110,L,50,0.5374811310025459,1.2587547429757944,1.0,80,0.2720974230804577,0.7578948699158645,0.2653837079220882,0.5008598730599298
3614,big,110,L,60,0.4822174181251729,1.2767349299078092,1.0,80,0.2720974230804577,0.7578948699158645,0.21011999504471518,0.5188400599919447
3615,big,110,L,70,0.4718718203480803,1.2038091374035955,1.0,80,0.2720974230804577,0.7578948699158645,0.19977439726762258,0.445914267487731
3616,big,110,L,80,0.3299915176383314,1.0342232986094253,1.0,80,0.2720974230804577,0.7578948699158645,0.0578940945578737,0.2763284286935608
3617,big,110,L,90,0.2318575402436263,0.8463570261362316,1.0,80,0.2720974230804577,0.7578948699158645,-0.040239882836831414,0.08846215622036713
3618,big,110,L,100,0.3576541094336534,0.8320770951847507,1.0,80,0.2720974230804577,0.7578948699158645,0.08555668635319569,0.07418222526888618
3619,big,110,L,110,0.2116433950339177,0.9055574891836958,1.0,80,0.2720974230804577,0.7578948699158645,-0.060454028046540015,0.1476626192678313
3620,big,110,L,120,0.4728771769597471,0.9048543449950206,1.0,80,0.2720974230804577,0.7578948699158645,0.20077975387928942,0.14695947507915608
3621,big,110,L,130,0.5793121059799405,0.7922407000020562,0.0,80,0.2720974230804577,0.7578948699158645,0.30721468289948284,0.03434583008619163
3622,big,110,L,140,0.537319572112471,0.8283071874497355,0.0,80,0.2720974230804577,0.7578948699158645,0.26522214903201324,0.070412317533871
3623,big,110,L,150,0.4971788808569962,0.9670793611279584,0.0,80,0.2720974230804577,0.7578948699158645,0.22508145777653848,0.20918449121209393
3624,big,110,L,160,0.4715815389662219,0.7303025715735671,0.0,80,0.2720974230804577,0.7578948699158645,0.1994841158857642,-0.027592298342297372
3625,big,110,L,170,0.6985221205257095,0.959904551057987,0.0,80,0.2720974230804577,0.7578948699158645,0.4264246974452518,0.20200968114212248
3626,big,110,L,180,0.6430250048816569,1.1196363772232405,0.0,80,0.2720974230804577,0.7578948699158645,0.3709275818011992,0.361741507307376
3627,big,110,L,190,0.7012429286499453,1.1041113102508346,1.0,80,0.2720974230804577,0.7578948699158645,0.4291455055694876,0.3462164403349701
3628,big,110,L,200,0.7060702817002829,0.9136538576552052,1.0,80,0.2720974230804577,0.7578948699158645,0.43397285861982515,0.15575898773934072
3629,big,110,L,210,0.1061006567772264,0.6207903997798342,1.0,80,0.2720974230804577,0.7578948699158645,-0.1659967663032313,-0.13710447013603033
3630,big,110,L,220,0.0,0.5420377017658066,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.21585716815005795
3631,big,110,L,230,0.0,0.3249840326103282,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.4329108373055363
3632,big,110,L,240,0.0,0.6486138704613034,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.10928099945456116
3633,big,110,L,250,0.0,0.6486138704613034,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.10928099945456116
3634,big,110,L,260,0.0,0.2235216745587269,1.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.5343731953571376
3636,big,110,L,280,0.0,0.6708466964946416,1.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.08704817342122295
3638,big,110,L,300,0.0,0.6776677913428437,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.0802270785730208
3639,big,110,L,310,0.0689345432757592,0.6123633438360787,0.0,80,0.2720974230804577,0.7578948699158645,-0.2031628798046985,-0.1455315260797858
3640,big,110,L,320,0.1356162708769629,0.7608053620079014,0.0,80,0.2720974230804577,0.7578948699158645,-0.1364811522034948,0.002910492092036865
3641,big,110,L,330,0.1417512965369687,0.7696094937854968,0.0,80,0.2720974230804577,0.7578948699158645,-0.130346126543489,0.01171462386963229
3642,big,110,L,340,0.0,0.6767825619897241,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.08111230792614044
3643,big,110,L,350,0.0,0.6925409428142316,1.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.0653539271016329
3644,big,110,L,360,0.3362744395543776,0.6350467082368607,1.0,80,0.2720974230804577,0.7578948699158645,0.06417701647391988,-0.12284816167900381
3645,big,110,L,370,0.2359196492482515,0.7480462012945819,0.0,80,0.2720974230804577,0.7578948699158645,-0.03617777383220619,-0.009848668621282641
3646,big,110,L,380,0.2231953672660414,0.7373182189878531,1.0,80,0.2720974230804577,0.7578948699158645,-0.04890205581441631,-0.02057665092801142
3647,big,110,L,390,0.5100891576915378,0.9990384971943334,1.0,80,0.2720974230804577,0.7578948699158645,0.23799173461108014,0.24114362727846883
3648,big,110,L,400,0.6964238796272103,1.2073688545480228,0.0,80,0.2720974230804577,0.7578948699158645,0.4243264565467526,0.44947398463215826
3649,big,110,L,410,0.6848132988506495,1.0906885985839243,1.0,80,0.2720974230804577,0.7578948699158645,0.41271587577019175,0.3327937286680598
3650,big,110,L,420,0.1652694522238715,0.7803632497457341,1.0,80,0.2720974230804577,0.7578948699158645,-0.10682797085658621,0.0224683798298696
3652,big,110,L,440,0.4527002576983573,1.1407569838583715,0.0,80,0.2720974230804577,0.7578948699158645,0.1806028346178996,0.382862113942507
3653,big,110,L,450,0.153370966405576,0.8477211775405795,0.0,80,0.2720974230804577,0.7578948699158645,-0.11872645667488171,0.089826307624715
3654,big,110,L,460,0.1819162211829689,0.8286722929747732,0.0,80,0.2720974230804577,0.7578948699158645,-0.0901812018974888,0.07077742305890866
3655,big,110,L,470,0.0,0.6892777044109338,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.06861716550493069
3656,big,110,L,480,0.0,0.4260147907011443,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.33188007921472024
3657,big,110,L,490,0.0,0.5737644353024396,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.18413043461342493
3658,big,110,L,500,0.0,0.5228137957897776,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.23508107412608692
3659,big,110,L,510,0.2076674863186125,0.7767217268340039,0.0,80,0.2720974230804577,0.7578948699158645,-0.06442993676184519,0.018826856918139345
3660,big,110,L,520,0.4050992933352699,0.8285572868837672,0.0,80,0.2720974230804577,0.7578948699158645,0.1330018702548122,0.07066241696790265
3661,big,110,L,530,0.5471113824453587,0.5892695740429996,0.0,80,0.2720974230804577,0.7578948699158645,0.27501395936490103,-0.1686252958728649
3662,big,110,L,540,0.7106535258869595,0.8916847770528761,0.0,80,0.2720974230804577,0.7578948699158645,0.4385561028065018,0.13378990713701155
3663,big,110,L,550,0.8602055769555452,1.1344569316265265,1.0,80,0.2720974230804577,0.7578948699158645,0.5881081538750875,0.376562061710662
3664,big,110,L,560,0.9853302470176508,1.2997195223703506,1.0,80,0.2720974230804577,0.7578948699158645,0.7132328239371931,0.5418246524544861
3665,big,110,L,570,0.862310710963074,1.1271530677000072,1.0,80,0.2720974230804577,0.7578948699158645,0.5902132878826163,0.3692581977841427
3666,big,110,L,580,0.4391822322191379,0.79209564881181,1.0,80,0.2720974230804577,0.7578948699158645,0.16708480913868018,0.03420077889594553
3667,big,110,L,590,0.0,0.3467118483501878,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.4111830215656767
3668,big,110,L,600,0.0,0.0,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.7578948699158645
3669,big,110,L,610,0.0,0.6018516456772971,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.15604322423856742
3670,big,110,L,620,0.0,0.6018516456772971,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.15604322423856742
3671,big,110,L,630,0.0,0.4625429769726763,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.2953518929431882
3672,big,110,L,640,0.0,0.4342123379385787,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.3236825319772858
3673,big,110,L,650,0.0,0.4342123379385787,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.3236825319772858
3674,big,110,L,660,,,0.0,80,0.2720974230804577,0.7578948699158645,,
3675,big,110,L,670,0.0,0.1620932480087734,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.5958016219070912
3676,big,110,L,680,0.0,0.1620932480087734,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.5958016219070912
3677,big,110,L,690,0.0,0.2405870523942576,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.5173078175216069
3678,big,110,L,700,0.563662877918872,1.404883126245168,0.0,80,0.2720974230804577,0.7578948699158645,0.29156545483841434,0.6469882563293035
3679,big,110,L,710,0.6232998091437627,1.2011001050104948,1.0,80,0.2720974230804577,0.7578948699158645,0.351202386063305,0.4432052350946303
3680,big,110,L,720,0.5552644969467092,1.209637151319813,1.0,80,0.2720974230804577,0.7578948699158645,0.2831670738662515,0.45174228140394845
3681,big,110,L,730,0.3014803538498181,0.7150756028343237,1.0,80,0.2720974230804577,0.7578948699158645,0.029382930769360383,-0.042819267081540824
3682,big,110,L,740,0.0,0.569353073669466,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.18854179624639855
3683,big,110,L,750,0.0,0.6204112596332758,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.1374836102825887
3684,big,110,L,760,0.0,0.5282417326901152,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.22965313722574932
3685,big,110,L,770,0.0,0.5447257324356183,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.21316913748024624
3686,big,110,L,780,0.2668706199055156,0.6664649516352531,0.0,80,0.2720974230804577,0.7578948699158645,-0.0052268031749421184,-0.09142991828061142
3687,big,110,L,790,0.3460011471963071,0.8329042043977195,0.0,80,0.2720974230804577,0.7578948699158645,0.07390372411584939,0.07500933448185498
3688,big,110,L,800,0.1667501250967602,0.7281865940901947,0.0,80,0.2720974230804577,0.7578948699158645,-0.10534729798369749,-0.029708275825669817
3689,big,110,L,810,0.0,0.6458538617934432,0.0,80,0.2720974230804577,0.7578948699158645,-0.2720974230804577,-0.11204100812242135
3695,big,112,N,50,0.5882608561768722,0.4612996113545144,1.0,35,0.49968701867909976,0.9226335127169403,0.08857383749777242,-0.46133390136242586
3696,big,112,N,60,0.7208003693900062,0.8851160452939408,1.0,35,0.49968701867909976,0.9226335127169403,0.2211133507109065,-0.03751746742299944
3697,big,112,N,70,0.7208003693900062,0.8851160452939408,1.0,35,0.49968701867909976,0.9226335127169403,0.2211133507109065,-0.03751746742299944
3698,big,112,N,80,0.5735257870573071,0.3227881509221599,1.0,35,0.49968701867909976,0.9226335127169403,0.0738387683782073,-0.5998453617947803
3699,big,112,N,90,0.0,0.5129014761253068,1.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.4097320365916335
3700,big,112,N,100,0.0,0.5850583726003784,1.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.33757514011656187
3701,big,112,N,110,0.0,0.5850583726003784,1.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.33757514011656187
3702,big,112,N,120,0.5422075000096291,0.6712731796235178,1.0,35,0.49968701867909976,0.9226335127169403,0.04252048133052938,-0.25136033309342243
3703,big,112,N,130,0.0,0.4091997804488715,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.5134337322680688
3704,big,112,N,140,0.0,0.4091997804488715,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.5134337322680688
3705,big,112,N,150,0.0,0.6907921520157334,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.23184136070120687
3706,big,112,N,160,0.1815555215617424,0.6924898898473404,0.0,35,0.49968701867909976,0.9226335127169403,-0.31813149711735733,-0.23014362286959988
3707,big,112,N,170,0.1401219712894157,0.6836043010619548,0.0,35,0.49968701867909976,0.9226335127169403,-0.3595650473896841,-0.23902921165498547
3708,big,112,N,180,0.5736568216634806,0.7749613765667642,0.0,35,0.49968701867909976,0.9226335127169403,0.07396980298438088,-0.14767213615017605
3709,big,112,N,190,0.6602093350455065,0.7616345195364926,1.0,35,0.49968701867909976,0.9226335127169403,0.16052231636640674,-0.16099899318044764
3710,big,112,N,200,0.625673618786527,0.7890010574869653,1.0,35,0.49968701867909976,0.9226335127169403,0.1259866001074273,-0.13363245522997502
3711,big,112,N,210,0.3505728570203816,0.9061942347579086,1.0,35,0.49968701867909976,0.9226335127169403,-0.14911416165871816,-0.016439277959031662
3712,big,112,N,220,0.3553174561775273,0.6967945063991582,0.0,35,0.49968701867909976,0.9226335127169403,-0.14436956250157246,-0.2258390063177821
3713,big,112,N,230,0.4119374508455842,0.6757853157709357,0.0,35,0.49968701867909976,0.9226335127169403,-0.08774956783351556,-0.24684819694600457
3714,big,112,N,240,0.1578617898184044,0.6664212071247435,0.0,35,0.49968701867909976,0.9226335127169403,-0.34182522886069533,-0.25621230559219677
3715,big,112,N,250,0.3042273200811987,0.7431487264128571,0.0,35,0.49968701867909976,0.9226335127169403,-0.19545969859790108,-0.17948478630408315
3716,big,112,N,260,0.2310881459864533,0.7523482316243467,1.0,35,0.49968701867909976,0.9226335127169403,-0.2685988726926465,-0.17028528109259355
3718,big,112,N,280,0.593258566436914,0.7592702385902357,1.0,35,0.49968701867909976,0.9226335127169403,0.09357154775781423,-0.1633632741267046
3720,big,112,N,300,0.1509672067657478,0.8921975621777747,0.0,35,0.49968701867909976,0.9226335127169403,-0.348719811913352,-0.03043595053916559
3721,big,112,N,310,0.9627195114816224,1.1271422419488464,0.0,35,0.49968701867909976,0.9226335127169403,0.4630324928025226,0.2045087292319061
3722,big,112,N,320,0.9208879956475704,1.330346930417362,0.0,35,0.49968701867909976,0.9226335127169403,0.42120097696847064,0.4077134177004218
3723,big,112,N,330,1.001086752123281,1.4110509648655656,0.0,35,0.49968701867909976,0.9226335127169403,0.5013997334441811,0.4884174521486253
3724,big,112,N,340,0.9205098244685131,1.5654960726131977,0.0,35,0.49968701867909976,0.9226335127169403,0.4208228057894134,0.6428625598962574
3725,big,112,N,350,0.8582136510412873,1.4788702924336588,1.0,35,0.49968701867909976,0.9226335127169403,0.35852663236218757,0.5562367797167185
3726,big,112,N,360,0.2285213858368429,1.243087712337963,1.0,35,0.49968701867909976,0.9226335127169403,-0.27116563284225687,0.3204541996210226
3727,big,112,N,370,0.0,0.6910333638777457,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.23160014883919455
3728,big,112,N,380,0.2521784473265903,0.785827275381257,1.0,35,0.49968701867909976,0.9226335127169403,-0.24750857135250948,-0.1368062373356833
3729,big,112,N,390,0.6683400244779576,1.0382877413363347,1.0,35,0.49968701867909976,0.9226335127169403,0.16865300579885784,0.11565422861939445
3730,big,112,N,400,0.8723466685926289,1.3498986682797514,0.0,35,0.49968701867909976,0.9226335127169403,0.3726596499135291,0.4272651555628111
3731,big,112,N,410,0.8549874610024374,1.283039668520148,1.0,35,0.49968701867909976,0.9226335127169403,0.35530044232333763,0.3604061558032077
3732,big,112,N,420,0.7566245951595689,1.582431996087177,1.0,35,0.49968701867909976,0.9226335127169403,0.25693757648046917,0.6597984833702368
3734,big,112,N,440,0.2273789391541664,1.3946223990529707,0.0,35,0.49968701867909976,0.9226335127169403,-0.27230807952493336,0.4719888863360304
3735,big,112,N,450,0.6359925631035006,0.3418832936965607,0.0,35,0.49968701867909976,0.9226335127169403,0.13630554442440085,-0.5807502190203796
3736,big,112,N,460,0.0,0.1273415702207991,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.7952919424961412
3737,big,112,N,470,0.0,0.5903768518549484,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.3322566608619919
3738,big,112,N,480,0.0,0.6387084941921536,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.2839250185247867
3739,big,112,N,490,0.0,0.6833066972675854,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.23932681544935486
3740,big,112,N,500,0.0,0.6497405693783704,0.0,35,0.49968701867909976,0.9226335127169403,-0.49968701867909976,-0.27289294333856984
3741,big,112,N,510,0.1808230310199469,1.090562062996326,0.0,35,0.49968701867909976,0.9226335127169403,-0.31886398765915286,0.1679285502793857
3742,big,112,N,520,0.6513716920617817,0.7892709466935515,0.0,35,0.49968701867909976,0.9226335127169403,0.15168467338268193,-0.1333625660233888
3743,big,112,N,530,1.1060553770589947,1.1541155384149409,0.0,35,0.49968701867909976,0.9226335127169403,0.6063683583798949,0.23148202569800058
3744,big,112,N,540,1.0708874266106527,1.294190979045912,0.0,35,0.49968701867909976,0.9226335127169403,0.5712004079315529,0.3715574663289718
3745,big,112,N,550,1.0697515643316615,1.414297323985516,1.0,35,0.49968701867909976,0.9226335127169403,0.5700645456525617,0.49166381126857583
3746,big,112,N,560,1.160401653653296,1.4434291522154004,1.0,35,0.49968701867909976,0.9226335127169403,0.6607146349741961,0.5207956394984601
3747,big,112,N,570,1.0627255187704017,1.3821773768672108,1.0,35,0.49968701867909976,0.9226335127169403,0.5630385000913019,0.4595438641502705
3748,big,112,N,580,1.0664961517727871,1.30481697737274,1.0,35,0.49968701867909976,0.9226335127169403,0.5668091330936873,0.3821834646557998
3749,big,112,N,590,0.6625591778924675,1.1010890173155237,0.0,35,0.49968701867909976,0.9226335127169403,0.16287215921336778,0.1784555045985834
3750,big,112,N,600,0.7495770251077507,1.0437472513968422,0.0,35,0.49968701867909976,0.9226335127169403,0.24989000642865095,0.12111373867990194
3751,big,112,N,610,0.7724004840583538,1.0069091438098516,0.0,35,0.49968701867909976,0.9226335127169403,0.27271346537925406,0.08427563109291136
3752,big,112,N,620,0.7237205485720237,0.9678793138148646,0.0,35,0.49968701867909976,0.9226335127169403,0.22403352989292397,0.04524580109792431
3753,big,112,N,630,0.7179949111449777,1.1294976733886808,0.0,35,0.49968701867909976,0.9226335127169403,0.21830789246587795,0.20686416067174052
3754,big,112,N,640,0.5447082803421152,1.008628798793671,0.0,35,0.49968701867909976,0.9226335127169403,0.0450212616630154,0.08599528607673079
3755,big,112,N,650,0.6110522792628142,1.205250380449011,0.0,35,0.49968701867909976,0.9226335127169403,0.11136526058371449,0.2826168677320706
3756,big,112,N,660,0.590657196965138,1.0641378851807022,0.0,35,0.49968701867909976,0.9226335127169403,0.0909701782860382,0.1415043724637619
3757,big,112,N,670,0.715461165669362,0.8212210391889114,0.0,35,0.49968701867909976,0.9226335127169403,0.21577414699026226,-0.10141247352802885
3758,big,112,N,680,0.816818905189792,0.8767800921763245,0.0,35,0.49968701867909976,0.9226335127169403,0.3171318865106923,-0.04585342054061581
3759,big,112,N,690,0.7120932290410381,0.812581844464859,0.0,35,0.49968701867909976,0.9226335127169403,0.21240621036193835,-0.11005166825208124
3760,big,112,N,700,0.4375749216908763,0.9373006741004468,0.0,35,0.49968701867909976,0.9226335127169403,-0.06211209698822345,0.014667161383506544
3761,big,112,N,710,0.2392350335726282,0.7868323493337517,1.0,35,0.49968701867909976,0.9226335127169403,-0.26045198510647155,-0.1358011633831886
3762,big,112,N,720,0.1491050470600434,0.7367676469443423,1.0,35,0.49968701867909976,0.9226335127169403,-0.35058197161905635,-0.185865865772598
3763,big,112,N,730,0.1693719599169604,0.7291081552488323,1.0,35,0.49968701867909976,0.9226335127169403,-0.33031505876213935,-0.19352535746810795
3764,big,112,N,740,0.5230228375768119,1.1029812503617942,0.0,35,0.49968701867909976,0.9226335127169403,0.023335818897712135,0.1803477376448539
3765,big,112,N,750,0.6498878399346164,1.1892070615183208,0.0,35,0.49968701867909976,0.9226335127169403,0.15020082125551665,0.2665735488013805
3766,big,112,N,760,0.6725545078308172,1.1672431020028071,0.0,35,0.49968701867909976,0.9226335127169403,0.1728674891517174,0.24460958928586685
3767,big,112,N,770,0.5958642444812661,1.0394022649587933,0.0,35,0.49968701867909976,0.9226335127169403,0.09617722580216631,0.11676875224185301
3768,big,112,N,780,0.3692473150842044,1.0462536219312124,0.0,35,0.49968701867909976,0.9226335127169403,-0.13043970359489537,0.12362010921427213
3769,big,112,N,790,0.4165699394005001,1.1676208464830196,0.0,35,0.49968701867909976,0.9226335127169403,-0.08311707927859968,0.24498733376607928
3770,big,112,N,800,0.3380669703414648,1.0317126135018488,0.0,35,0.49968701867909976,0.9226335127169403,-0.16162004833763494,0.10907910078490857
3771,big,112,N,810,0.388952383919162,0.9057206192500926,0.0,35,0.49968701867909976,0.9226335127169403,-0.11073463475993778,-0.016912893466847656
3777,big,113,O,50,0.0,0.6929529897285066,1.0,65,0.5162862643007338,1.146521702158282,-0.5162862643007338,-0.4535687124297755
3778,big,113,O,60,0.1306081241764351,0.7655165231998329,1.0,65,0.5162862643007338,1.146521702158282,-0.3856781401242987,-0.3810051789584492
3779,big,113,O,70,0.1970519711905041,0.9261110264833474,1.0,65,0.5162862643007338,1.146521702158282,-0.31923429311022966,-0.22041067567493466
3780,big,113,O,80,0.5871456628386167,1.2197095538432412,1.0,65,0.5162862643007338,1.146521702158282,0.07085939853788292,0.07318785168495912
3781,big,113,O,90,0.913273827125982,1.235546669602181,1.0,65,0.5162862643007338,1.146521702158282,0.3969875628252483,0.08902496744389898
3782,big,113,O,100,1.11951033371461,1.5317124513211535,1.0,65,0.5162862643007338,1.146521702158282,0.6032240694138762,0.38519074916287144
3783,big,113,O,110,0.8975441657115674,1.4419037203443603,1.0,65,0.5162862643007338,1.146521702158282,0.3812579014108336,0.29538201818607823
3784,big,113,O,120,0.597503764473113,1.6168234871869032,1.0,65,0.5162862643007338,1.146521702158282,0.08121750017237928,0.4703017850286211
3785,big,113,O,130,0.6203362834959054,1.407115037487094,0.0,65,0.5162862643007338,1.146521702158282,0.10405001919517165,0.2605933353288119
3786,big,113,O,140,0.7580188666106936,1.499654498937744,0.0,65,0.5162862643007338,1.146521702158282,0.24173260230995985,0.35313279677946197
3787,big,113,O,150,0.5594334626131161,1.184123438876567,0.0,65,0.5162862643007338,1.146521702158282,0.04314719831238234,0.03760173671828482
3788,big,113,O,160,0.3804460562958233,1.5003364640246086,0.0,65,0.5162862643007338,1.146521702158282,-0.13584020800491048,0.35381476186632654
3789,big,113,O,170,0.7153450842345588,1.2361526316808498,0.0,65,0.5162862643007338,1.146521702158282,0.19905881993382502,0.08963092952256768
3790,big,113,O,180,0.8307564808058061,1.8981180686507293,0.0,65,0.5162862643007338,1.146521702158282,0.31447021650507234,0.7515963664924472
3791,big,113,O,190,0.9935844875672212,2.0149481518752204,1.0,65,0.5162862643007338,1.146521702158282,0.4772982232664874,0.8684264497169383
3792,big,113,O,200,0.9278066774791636,1.8639176606429004,1.0,65,0.5162862643007338,1.146521702158282,0.4115204131784298,0.7173959584846183
3793,big,113,O,210,0.7830008411295324,1.3749963108809706,1.0,65,0.5162862643007338,1.146521702158282,0.2667145768287986,0.22847460872268854
3794,big,113,O,220,0.4455670511289454,1.244665550035776,0.0,65,0.5162862643007338,1.146521702158282,-0.07071921317178836,0.09814384787749386
3795,big,113,O,230,0.1289245785541303,0.7145345624759227,0.0,65,0.5162862643007338,1.146521702158282,-0.38736168574660346,-0.43198713968235936
3796,big,113,O,240,0.6336782342782629,0.6785938670708227,0.0,65,0.5162862643007338,1.146521702158282,0.1173919699775291,-0.4679278350874594
3797,big,113,O,250,0.885647696940527,1.0383405603950586,0.0,65,0.5162862643007338,1.146521702158282,0.36936143263979326,-0.10818114176322347
3798,big,113,O,260,0.9495867138632882,1.3580004124734586,1.0,65,0.5162862643007338,1.146521702158282,0.4333004495625544,0.2114787103151765
3800,big,113,O,280,0.5521106569906021,0.961654219727272,1.0,65,0.5162862643007338,1.146521702158282,0.03582439268986837,-0.18486748243101003
3802,big,113,O,300,0.7017218768767697,1.167929614015605,0.0,65,0.5162862643007338,1.146521702158282,0.1854356125760359,0.021407911857322937
3803,big,113,O,310,0.6804708348161997,1.5572838587792217,0.0,65,0.5162862643007338,1.146521702158282,0.16418457051546598,0.4107621566209396
3804,big,113,O,320,0.2971388859310704,1.8439423900029035,0.0,65,0.5162862643007338,1.146521702158282,-0.21914737836966336,0.6974206878446214
3805,big,113,O,330,0.4778626052949546,1.4227096746278522,0.0,65,0.5162862643007338,1.146521702158282,-0.038423659005779154,0.27618797246957016
3806,big,113,O,340,0.613087846626133,1.5873907636740583,0.0,65,0.5162862643007338,1.146521702158282,0.09680158232539926,0.4408690615157762
3807,big,113,O,350,0.5220900016049281,1.4605460704914583,1.0,65,0.5162862643007338,1.146521702158282,0.005803737304194367,0.31402436833317626
3808,big,113,O,360,1.056902868271035,1.599108227335138,1.0,65,0.5162862643007338,1.146521702158282,0.5406166039703013,0.45258652517685594
3809,big,113,O,370,0.7566525537551207,1.6105340778423671,0.0,65,0.5162862643007338,1.146521702158282,0.24036628945438698,0.46401237568408504
3810,big,113,O,380,0.8077427642758573,1.5283910774386744,1.0,65,0.5162862643007338,1.146521702158282,0.2914564999751236,0.38186937528039233
3811,big,113,O,390,0.3101283761903088,1.806923108601033,1.0,65,0.5162862643007338,1.146521702158282,-0.20615788811042496,0.6604014064427508
3812,big,113,O,400,0.6871687421685364,1.6822495365306238,0.0,65,0.5162862643007338,1.146521702158282,0.17088247786780264,0.5357278343723417
3813,big,113,O,410,0.9233493461921244,0.588703964815019,1.0,65,0.5162862643007338,1.146521702158282,0.4070630818913906,-0.5578177373432631
3814,big,113,O,420,0.694278421317061,0.3528539292846093,1.0,65,0.5162862643007338,1.146521702158282,0.1779921570163272,-0.7936677728736727
3816,big,113,O,440,0.2063061627935947,0.6869220966559088,0.0,65,0.5162862643007338,1.146521702158282,-0.30998010150713906,-0.45959960550237333
3817,big,113,O,450,0.3023809199795223,0.4400901266184193,0.0,65,0.5162862643007338,1.146521702158282,-0.21390534432121144,-0.7064315755398628
3818,big,113,O,460,0.6068201873088347,0.2204354779673404,0.0,65,0.5162862643007338,1.146521702158282,0.09053392300810092,-0.9260862241909417
3819,big,113,O,470,0.0,0.0418239762228466,0.0,65,0.5162862643007338,1.146521702158282,-0.5162862643007338,-1.1046977259354356
3820,big,113,O,480,0.0,0.4455934709892068,0.0,65,0.5162862643007338,1.146521702158282,-0.5162862643007338,-0.7009282311690752
