ID,Condition,duration_start,Target,AOI_duration,pupil_diameter,distance_to_aoi
042,1,0.1375065,4A,0.07498740000000001,-0.39620024625914096,6.614546055923831
042,1,0.2441597,2A,0.13264079999999998,-0.3157070795924742,3.5889559183838546
042,1,0.5442181,2B,0.6883978999999999,-0.1696151678277683,3.249552317075729
042,1,1.277098,5A,0.17765799999999987,-0.05294389209247424,5.230256761764032
042,1,1.51046,7A,0.166447,0.07418902040752569,8.019585510848973
042,1,1.743359,4B,0.2328539999999999,-0.050708008163902765,6.029969885611914
042,1,1.976213,2A,0.289593,-0.0885847462591409,3.53744056575182
042,1,2.421247,1B,0.04387699999999972,7.94204075257321e-05,4.84288389017632
042,1,2.843006,1A,0.3330139999999999,-0.032419118054012715,5.544773975665161
042,1,3.509398,2A,0.0892059999999999,-0.018500079592474183,3.566891750529403
042,1,3.664989,5B,0.1325210000000001,0.017401920407525712,6.039431598994729
042,1,3.888422,9B,0.49513399999999974,-0.028653848823243476,6.655941819973004
042,1,4.448656,8B,0.050686000000000675,0.11913217040752577,6.765302526940245
042,1,4.865301,5A,0.13230500000000056,0.038310295407525785,5.135454444215103
042,1,4.997606,7B,0.09977899999999984,0.04075542040752578,7.535093699357844
042,1,5.263853,7A,0.16673500000000008,-0.07079847959247423,7.923221006494065
042,1,5.841675,8A,0.19995299999999983,0.0017591426297479797,6.723557386748698
042,1,6.041628,5B,0.22284499999999952,-0.023069679592474236,4.9196779531417665
042,1,6.288155,9A,0.3667480000000003,-0.021568008163902728,6.588657168223193
042,1,6.820253,6A,0.16680000000000028,0.10285732040752578,4.945621435610457
042,1,7.088135,5B,0.1668029999999998,0.17581572040752577,4.886327774887141
042,1,7.254938,5A,0.3330989999999998,0.09653402040752579,5.1386434334158695
042,1,7.588037,4B,0.09928600000000021,0.027648253740859108,6.059688472980038
042,1,7.988064,4A,0.23250800000000105,-0.0475221510210457,6.572994420761515
042,1,8.37509,7A,0.24573900000000037,-0.018481261410656022,8.257933309380162
042,1,8.66349,8A,0.12498300000000029,-0.015198479592474268,7.615418337301795
042,1,8.88726,5B,0.4326900000000009,-0.0015618488232434801,4.901816500166991
042,1,9.31995,2B,0.3678689999999989,0.08858283707419246,3.1537797698518677
042,1,9.754114,9A,0.43268600000000035,0.016056766561371935,6.956265386610598
042,1,10.31929,5B,0.1350699999999989,0.012540295407525714,4.933408725966556
042,1,10.45436,5A,0.33145000000000024,-0.04339827959247424,5.018455009213044
042,1,10.85214,4B,0.10038999999999909,-0.06173791292580755,5.884457908371579
042,1,11.31913,4A,0.3543800000000008,0.039953076657525746,6.531046353419632
042,1,11.69614,7A,0.5768500000000003,-0.03908129834247423,7.8495551977938325
042,1,12.80686,7B,0.1653400000000005,-0.06298137959247425,8.101629816522735
042,1,13.07178,5B,0.3343899999999991,-0.0774535795924742,4.799590588028503
042,1,13.85165,7B,0.23181000000000118,-0.019728151021045637,7.921944111581559
042,1,14.2501,2B,0.3656600000000001,-0.021819443228837845,3.277726316760335
042,1,14.81542,5B,0.30014000000000074,0.030432087074192413,4.792768049509014
042,1,15.28272,9A,0.43235000000000134,-0.020147142092474285,6.558371901741625
042,1,15.81498,5B,0.06668999999999947,0.06444492040752581,4.868649338990738
042,1,15.88167,2B,0.40045999999999893,-0.005497621259140921,3.10747758486639
042,1,16.71487,7B,0.4997599999999984,0.01804638707419241,7.913953579571114
042,1,17.24153,5A,0.5310400000000008,0.014538841460157376,5.0377550231161425
042,1,17.87108,8A,0.3672299999999993,-0.008630996259140914,8.089284056517686
042,1,18.23831,9A,0.19913000000000025,0.0019536704075257725,6.506238643517844
042,1,18.6385,6A,0.4330399999999983,0.026761107907525783,4.816276274185778
042,1,19.07154,5B,0.33385000000000176,0.05456021207419245,4.954353138789228
042,1,19.42493,5A,0.20076999999999856,0.04668742040752579,5.2170310061642535
042,1,19.7243,7B,0.10041999999999973,-0.0032814795924742237,7.608826978893967
042,1,21.5355,PresentationBoard,3.6880699999999997,-0.41221040651555113,2.2373430647153936
042,1,25.35564,4A,0.1328599999999973,-0.35949149625914084,6.812491249149424
042,1,25.55638,5A,0.06633000000000067,-0.2943224129258077,5.31204223621238
042,1,25.62271,2B,0.21177999999999741,-0.2872083920924743,3.437459192785967
042,1,25.83449,5A,0.5651299999999999,-0.16775180686520155,5.3477057823854715
042,1,26.39962,9A,0.4345200000000027,-0.15063281488659186,6.816178166886832
042,1,27.33373,8A,0.3668900000000015,-0.06261361530675995,6.732499270577578
042,1,28.43163,PresentationBoard,1.49024,-0.3972997661596384,2.7275314893797984
042,1,30.2364,1A,0.039509999999999934,-0.4533278295924742,5.8301414756607315
042,1,30.32401,2A,0.13063999999999965,-0.20015140459247424,3.7715846232556935
042,1,30.99747,2B,0.7324300000000008,-0.05805207959247424,3.2542602702819625
042,1,31.7299,5B,0.16683000000000092,-0.017320879592474237,4.960236677341639
042,1,31.89673,8A,0.3331599999999959,-0.05861741292580754,6.7430046648404875
042,1,32.36296,6A,0.13338999999999857,-0.008599079592474246,4.878419957289697
042,1,32.52982,6B,0.23328999999999667,0.0297069918360972,5.052225755688201
042,1,33.06337,5B,0.26617000000000246,0.03630273290752578,4.97860733931082
042,1,33.59586,4B,0.7331000000000003,0.06687142040752575,6.053173212275561
042,1,34.42952,4A,0.16624000000000194,0.14650492040752577,6.569108234927597
042,1,34.59576,4B,0.533210000000004,0.048921503740859094,5.98866686660836
042,1,35.99522,2A,0.19987999999999317,-0.039435746259140925,4.669281593272352
042,1,36.59469,5B,0.23326000000000136,-0.06897600816390281,4.973838762660918
042,1,37.42799,4B,0.1992699999999985,-0.11306332959247423,6.013908424977383
042,1,38.22724,5A,0.2337399999999974,-0.0602500081639028,5.130678977486521
042,1,38.49429,5B,0.20007000000000374,0.03581033707419242,4.974705676807996
042,1,38.76102,4B,0.46578999999999837,0.06524809204931682,5.947301591897678
042,1,41.79468,1A,0.5095000000000027,0.09477093511340812,5.209266628013411
042,1,42.97083,PresentationBoard,4.663670000000003,-0.3318521826217987,2.150552909643116
