ID,Condition,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
019,0,1.366435,2A,5A,1,0.03302999999999989,0.03192660212984322,1.6598599309529858,50.25310114904605
019,0,2.3371,5A,7B,1,2.0400370000000003,10.959947581157152,3.483078646928491,1.707360526759314
019,0,4.443229,7B,5A,1,0.06700900000000054,2.0033251363021662,2.3575302515737184,35.18229270058797
019,0,4.776374,5A,5B,1,0.0337310000000004,1.6036402870631576,0.16605494420886724,4.922917915533642
019,0,4.975413,5B,3A,1,0.30025100000000027,19.22642606914546,2.019119898468281,6.724773267926765
019,0,5.508538,3A,3B,1,0.06632400000000072,2.753419150416647,0.5686336674538363,8.573573177942073
019,0,6.008197,3B,2B,1,0.5672410000000001,36.916373308952274,2.1280140871126774,3.751516704738686
019,0,6.775207,2B,5B,1,0.032890000000000086,0.04669319655896231,1.8723812216359017,56.928586854238276
019,0,6.941382,5B,2B,1,0.03353200000000012,0.24419351539548018,1.7445618858719283,52.02677698532513
019,0,7.042043,2B,5B,1,0.03251800000000049,0.36883393835364586,1.750331430723136,53.82654009235222
019,0,7.108645,5B,4B,1,1.03212,24.435626386304293,2.296684861919913,2.2252110819671294
019,0,8.707717,4B,7B,1,2.654392999999999,5.915343792012379,1.877666219799699,0.7073806402441913
019,0,11.39569,7B,2A,1,0.16676000000000002,7.801305402678139,4.003779338494945,24.009230861687122
019,0,11.86262,2A,5A,1,0.034729999999999706,0.6764091020499023,1.6688046571052233,48.0508107430244
019,0,11.96261,5A,2A,1,0.033200000000000784,0.46744611361268085,1.6278910920791878,49.032864219251486
019,0,12.02951,2A,5A,1,0.032880000000000464,0.36639882159808224,1.6191543568981464,49.24435392025923
019,0,12.46265,5A,4B,1,0.06673999999999936,7.7258963240994944,0.8349758743115696,12.510876150907666
019,0,12.69498,4B,1B,1,0.03340000000000032,0.7673939161597474,1.441802172860344,43.167729726357194
019,0,12.86124,1B,1A,1,0.13321999999999967,2.248440230143224,0.7231223466889953,5.4280314268803265
019,0,13.99428,1A,7B,1,1.2662399999999998,24.66970061123378,2.5875876064748033,2.0435206647040087
019,0,15.32731,7B,2A,1,0.03325999999999851,1.3798218933760182,4.002270327792214,120.33284208636178
