ID,Condition,duration_start,Target,AOI_duration,pupil_diameter,distance_to_aoi
041,1,0.1447697,2B,0.37814709999999996,0.44274973834424114,3.1517942056383377
041,1,0.5445328,2A,1.2216411999999999,0.37559612096492767,3.370287843018741
041,1,2.188467,5A,0.27774600000000005,0.36070010198060465,5.05897757104214
041,1,2.499695,6A,0.16590099999999985,0.31839083834424103,5.069204509522578
041,1,2.831932,3A,0.43365300000000007,0.45641904603654865,3.3727009678601174
041,1,3.509861,2B,0.2759910000000003,0.4125859883442411,3.0996517040823295
041,1,3.968102,2A,0.20047899999999963,0.49122082167757447,3.2647499287322144
041,1,4.202702,1B,0.1976679999999993,0.5137403216775743,4.394746281241585
041,1,4.567463,1A,0.23255499999999962,0.40415453834424103,4.99633029621882
041,1,4.800018,2A,0.3328440000000006,0.5410732383442409,3.262284877562576
041,1,5.167068,2B,0.23382399999999937,0.48078702405852675,3.3686794764327073
041,1,5.832954,6A,0.09982000000000024,0.5701197383442411,5.0744479012495045
041,1,6.433245,2A,0.06649799999999928,0.5036897383442411,3.2628611100781195
041,1,7.432674,5A,0.1334080000000002,0.38390661334424114,4.910166000325918
041,1,7.566082,2A,0.26615500000000036,0.21082230084424114,3.1760268050829072
041,1,7.865295,2B,0.3334810000000008,0.212651438344241,2.992848838775614
041,1,8.231211,2A,0.8330529999999996,0.3334575583442411,3.245842807486271
041,1,9.097921,2B,0.23346700000000098,0.4826550954870982,3.0019652569898723
041,1,9.464422,9A,0.23266399999999976,0.3637706669156696,6.509048999933314
041,1,9.830242,2B,0.33337799999999973,0.324638788344241,2.962874179833661
041,1,10.16362,5A,0.36678000000000033,0.31113896561696835,4.9029215678666915
041,1,10.99586,2B,0.30062999999999995,0.37310646056646335,2.982700479820196
041,1,11.29649,2A,0.26624999999999943,0.40202530084424115,3.165518517118727
041,1,12.11748,PresentationBoard,2.39917,-0.3789153820261293,1.8671848272544411
041,1,14.76017,2A,0.045069999999999055,-0.12655151165575895,3.4661241792594897
041,1,15.2932,3A,0.36655000000000015,0.09683405652605931,3.650024280853356
041,1,15.79356,5B,0.1022500000000015,0.20673473834424114,4.815121483968571
041,1,15.89581,2B,0.29713999999999885,0.21859393834424107,3.0053432019484982
041,1,16.39302,7A,0.16673000000000116,0.23062243834424107,7.8039309324737065
041,1,16.55975,2A,0.3333699999999986,0.165231588344241,31.94538223938347
041,1,16.89312,2B,0.201039999999999,0.24514240501090775,3.0381723479169307
041,1,17.15946,6A,0.5660600000000002,0.3051530324618882,4.880486491274844
041,1,17.75848,6B,0.13370000000000104,0.397448738344241,4.708590458078155
041,1,18.02577,2B,0.26704999999999757,0.373415300844241,2.974125438608035
041,1,18.29282,5A,0.2331000000000003,0.21457666691566968,4.890640918619494
041,1,18.72515,9A,0.06737000000000037,0.18884773834424107,6.598522320239318
041,1,19.22483,3A,0.5330100000000009,0.48011314459424104,3.1610085086634303
041,1,19.85794,5A,0.06738999999999962,0.5186702383442411,4.9846743545066055
041,1,19.92533,2B,0.10026000000000224,0.46122607167757446,3.068925603812185
041,1,20.15828,4A,0.09950999999999866,0.2004327383442411,6.154452061705513
041,1,21.22417,4B,0.3335899999999974,0.21013378834424107,5.844545892135618
041,1,21.69055,5A,0.5669699999999978,0.31943265010894695,4.88359667405302
041,1,22.25752,5B,0.7997000000000014,0.4340176341775745,4.754746058433644
041,1,23.35735,9A,0.13242999999999938,0.3506518633442411,6.610203830870453
041,1,23.65755,3A,0.06548000000000087,0.402716381201384,3.191576948287646
041,1,24.02268,3B,0.23339,0.5004794526299553,3.8467784714537046
041,1,24.35628,6A,0.2666999999999966,0.3991748633442411,4.946680387492368
041,1,24.62298,2B,0.10005000000000308,0.3201107800109077,3.015244194092965
041,1,25.12249,5B,0.5007200000000012,0.26027950501090774,4.722214803249671
041,1,25.65574,5A,0.3995999999999995,0.29476207167757446,4.900273229258505
041,1,26.08961,8B,0.6322100000000006,0.26653515939687267,6.3768475765397135
041,1,26.72182,2B,0.30006999999999806,0.38354412723312997,3.0610533464499294
041,1,27.12193,2A,0.36632000000000176,0.30773546561696835,55.40730422451792
041,1,27.52133,2B,0.13330000000000197,0.17584148834424107,3.049758734107894
041,1,27.72178,9B,0.16620999999999952,0.2091458383442411,6.4864054807148435
041,1,28.42127,6A,0.06641000000000119,0.33908573834424094,4.9113737718239365
041,1,28.65442,2B,0.23336000000000112,0.37344038120138395,3.050180583340751
041,1,29.05453,7A,0.09947000000000017,0.23878840501090778,7.699229329752408
041,1,29.48723,1B,0.23329000000000022,0.15566366691566966,4.346909420868012
041,1,29.98702,4B,0.10029999999999717,0.13220323834424108,5.707931594549865
041,1,30.08732,7A,0.09973000000000098,0.14135340501090776,7.693104794935949
041,1,30.18705,4B,0.06635999999999953,0.17834573834424106,5.755597409220686
041,1,30.25341,7A,0.06696000000000168,0.17757523834424105,7.670770995145222
041,1,30.32037,4B,0.6218299999999992,0.23152923834424108,5.654541664417459
041,1,30.9422,7A,0.39983000000000146,0.3207681550109077,7.643927054176497
041,1,31.37523,7B,0.2673000000000023,0.3452455508442411,7.18930155259479
041,1,31.67541,5A,0.2664100000000005,0.310861738344241,4.873402241802841
041,1,31.97575,5B,0.19958000000000098,0.22431298834424107,4.764698599102318
041,1,32.20897,6A,0.26554000000000144,0.21881211334424108,4.942386873068229
041,1,32.67451,9B,0.23412000000000432,0.3111277383442411,6.771054036051365
041,1,32.94125,6B,0.16656000000000404,0.44826163834424104,5.1515667496236635
041,1,33.10781,3A,0.16660000000000252,0.530204238344241,3.182275709471612
041,1,33.40757,2B,0.13414000000000215,0.515210363344241,2.9893253606131203
041,1,33.54171,2A,0.3662599999999969,0.3076891019806047,3.237722245518029
041,1,33.94064,1B,0.3004800000000003,0.18499173834424112,4.4821197988170915
041,1,34.70707,1A,0.2333500000000015,0.31969607167757436,5.04525704285441
041,1,37.33928,4B,0.09973000000000098,0.252208238344241,5.703559766807689
041,1,38.20489,PresentationBoard,2.446080000000002,-0.49322599120721006,2.148461143473376
041,1,49.98903,1B,1.6667899999999989,0.17148481834424106,4.419463394575198
041,1,51.95497,2A,0.9995699999999985,0.19600937167757446,3.138544597897171
041,1,53.63268,PresentationBoard,0.9546399999999977,-0.3921742732836659,1.5225480161773246
041,1,55.16579,1B,0.20042999999999722,-0.07525171620121349,3.4913431673608724
041,1,56.2763,4A,0.16553000000000395,0.09277737470787745,5.294080302090669
041,1,57.24191,5B,0.1339800000000011,0.24368773834424107,4.728669282488359
041,1,57.37589,8B,0.0995500000000007,0.1867990716775744,6.441569458904578
041,1,57.5091,2B,0.2989200000000025,0.12690496056646333,2.983954886148733
