ID,Condition,duration_start,Target,AOI_duration,pupil_diameter,distance_to_aoi
039,0,0.0,1B,0.08990669,0.9438539930751377,4.0421193681789696
039,0,0.1076965,7A,0.12464529999999999,0.8495420764084711,8.138315348166946
039,0,0.3324146,2A,0.23341369999999995,0.8193974216465661,3.046516892873437
039,0,0.5993099,7A,0.0664711,0.9287859930751377,7.386367619159157
039,0,0.665781,4B,0.06674010000000008,0.9109754930751375,5.359056645319459
039,0,0.7325211,7A,0.06646149999999995,0.9125619930751376,7.363044279742136
039,0,0.7989826,4B,0.16692740000000006,0.8674876930751377,5.420925941795505
039,0,1.454533,1A,0.377702,0.8047571235099202,4.653533291569309
039,0,7.252234,2A,0.2665060000000006,0.9928240347418044,3.027683297350919
039,0,7.773773,2B,0.1999209999999998,0.9211782430751376,3.3129683805246537
039,0,7.973694,5B,0.16685700000000026,1.0563684930751376,4.807008508534727
039,0,8.140551,2B,0.13326999999999956,1.0215193680751378,2.9812344903350567
039,0,8.774254,3A,0.45566499999999976,0.9493456002179949,24.00561896851011
039,0,9.229919,6A,0.0659869999999998,0.8333814930751376,5.130139458270589
039,0,9.851555,6B,0.33415500000000087,0.9218494430751377,5.303457363584943
039,0,10.28379,2B,0.59985,0.7464074930751377,3.643428475007051
039,0,10.9837,5A,0.1999999999999993,0.7178002430751377,4.604862968153211
039,0,11.24997,5B,0.20029000000000075,0.6977996597418042,4.532625525252532
039,0,11.48387,6A,0.23292999999999964,0.8733557787894233,4.683814936809692
039,0,11.7501,6B,0.6991800000000001,1.117109826408471,4.9580764879684605
039,0,12.68274,5A,0.1331099999999985,0.9587828680751378,4.717107688684107
039,0,12.81585,2B,0.10012000000000043,0.8946939930751375,2.8443755814770033
039,0,13.31457,PresentationBoard,5.844450000000002,-0.2823022411630467,1.8044726083785405
039,0,19.20313,4B,0.13301999999999836,-0.30956892359152904,5.649291456783353
039,0,19.4702,4A,0.1325800000000008,-0.019597381924862267,6.037646161960416
039,0,19.60278,1B,0.13278999999999996,-0.04307863192486233,4.242741502107984
039,0,19.80231,4B,0.06618000000000279,-0.2794927569248623,5.619245314097344
039,0,20.03566,2A,0.2233799999999988,0.18640486807513773,3.221315236696809
039,0,20.52419,PresentationBoard,1.46678,-0.09515350692486235,1.9198247678474238
039,0,22.34555,7B,0.16662000000000177,-0.14098359025819576,54.29317615439584
039,0,22.51217,2A,0.1669799999999988,0.1031901930751375,3.1345308180798908
039,0,22.7131,8A,0.13183000000000078,0.21656874307513774,6.509561034703841
039,0,22.87866,5A,0.0670800000000007,0.18770861807513783,4.983716207510067
039,0,23.14597,2B,0.23232000000000141,0.2696287073608518,2.966103831624996
039,0,23.37829,5A,0.2666000000000004,0.3075358680751376,4.8613898827450015
039,0,23.94572,3A,0.7983599999999988,0.382457076408471,3.087094715864657
039,0,24.74408,3B,0.1668599999999998,0.4642541930751377,3.6278970634242187
039,0,25.24429,5A,0.0666000000000011,0.6506069930751377,4.923125497911004
039,0,25.34395,2A,0.23329999999999984,0.6985489216465661,3.124752258527112
039,0,25.77722,4B,0.26644999999999897,0.33001462640847096,5.710553950729504
039,0,27.3098,2A,0.1337299999999999,0.41399836807513757,2.9867597765769913
039,0,27.74365,2B,0.2989999999999995,0.5377317152973597,3.7349319871774176
039,0,28.04265,5B,0.39993000000000123,0.4420262014084709,4.604725390557971
039,0,28.47614,6A,0.33304000000000045,0.3303943430751376,5.541792818573521
039,0,29.0755,3A,0.23322999999999894,0.44290742164656616,3.1993002930510595
039,0,29.44213,6A,0.3002400000000023,0.6295457430751376,4.830516494419863
039,0,29.74237,3A,0.39990999999999843,0.4727128145037091,3.294847626093427
039,0,30.17473,3B,0.16678999999999888,0.49238379307513763,3.554722781136816
039,0,30.44168,6B,0.3331799999999987,0.44710799307513743,5.10992028449628
039,0,30.80796,8B,0.1005900000000004,0.4575043264084712,6.459420899231056
039,0,30.90855,5B,0.32184999999999775,0.5272719097418043,5.677646056560246
039,0,31.2304,5A,0.13392999999999944,0.3815848680751376,4.844764152455244
039,0,31.36433,2A,0.2994000000000021,0.40151215974180426,3.12286781213377
039,0,31.6977,5A,0.06587000000000032,0.45955149307513765,4.859620433530344
039,0,31.93053,8A,0.19972999999999885,0.3368682430751375,6.411602777967496
039,0,32.2636,5A,0.1992000000000047,0.48661415974180433,4.765784294629863
039,0,32.79585,4B,0.20042000000000115,0.2544277430751376,5.509354198138591
039,0,33.32977,8A,0.16605999999999455,0.32923389307513756,6.451607987572407
039,0,33.53006,2B,0.5323399999999978,0.37675871182513765,3.4622482462862636
039,0,34.29548,6A,0.20065999999999917,0.5753454097418045,4.972609946359987
039,0,34.8617,3A,0.33315999999999946,0.7964861430751377,3.3039327244179915
039,0,35.19486,3B,0.43296000000000134,0.7496372708529155,3.974334061844767
039,0,35.82795,6A,0.2000499999999974,0.8782449930751376,4.929371878880266
039,0,36.46136,2A,0.19957000000000136,0.47833640974180414,3.0609539625313147
039,0,36.86144,2B,0.2660899999999984,0.5867555555751376,2.8533461321631153
039,0,37.16084,6A,0.23304999999999865,0.7701802073608519,4.732543688171156
039,0,37.42716,3A,0.46667999999999665,0.8080443145037088,3.0900339573397035
039,0,37.89384,6A,0.5331700000000055,0.9902417743251376,4.790360036572712
039,0,38.79356,2A,0.16647999999999996,1.0794427930751376,3.126150705539083
039,0,39.19458,4B,0.3319399999999959,0.7090341930751377,5.582634009738354
039,0,39.52652,1B,0.06691000000000003,0.41445424307513745,4.212441691953447
039,0,40.94919,4B,0.7997599999999991,0.49693932640847094,5.418708904976415
039,0,41.78241,2A,0.2000500000000045,0.6989492430751377,3.0288542346761975
039,0,42.01571,4B,1.0996400000000008,0.611792406868241,5.403580566267812
